"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"793","34_391_A_3C",34.391,21,25,NA,13.42001875,6.3442625,NA,795.774715459477,541.126806512444,NA,62677,NA,NA,34,34,391,"A","3C",0,1984,"J","0010",1997,"","2-2",2003,245,1,1,2,0,70,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,380,0,0.2,0,2,"1",2,"FCC ARBOREA: 70%.

A 8G. SILVESTRE NO  ENTRA POR DISTANCIA.

A 110G. SILVESTRE   NO ENTRA POR    DISTANCIA.

A   134G.  SILVESTRE NO   ENTRA POR  DISTANCIA.

A 210G.  LARICIO NO ENTRA   POR DIAMETRO.

A  280G. SILVESTRE NO   ENTRA POR    DISTANCIA.

A 351G.  SILVESTRE NO ENTRA     POR  DIAMETRO.

FISIOGRAFIA:380G.   0.25.
SE HAN REALIZADO PODAS QUEDANDO LOS  RESTOS ESPARCIDOS POR EL SUELO.",21,49,"04/16/03 00:00:00","12/30/99 09:14:06","04/16/03 00:00:00","12/30/99 10:26:43",72,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",2,"34.391.A.3C","IFN3","34_391",18.95,17944.7198336112,9979.01493186184,19.76428125,1336.90152197192,0,13.422619047619,7.46428571428571,13.7197394290125,8.25,55.609756097561,43.5356200527704,510.323789561523,33.1509777997492,61.700922048865,-4.85378253808199,42.6346958484767,"1997_2007",5.40151515151515,15.8409090909091,10.6212121212121,615.763636372306,29.8606906690464
"794","34_393_A_1",34.393,25,21,NA,9.300275,7.2826875,NA,604.788783749202,445.633840657307,NA,62679,NA,NA,34,34,393,"A","1",0,1984,"K","0012",1997,"","2-4",2003,245,1,1,2,95,70,1,3,2,2,3,4,"06/06/03 00:00:00","12/30/99 11:21:00",1,2,1,1,7,2,NA,NA,"0","N","",4,NA,140,0,0.5,0,2,"2",2,"EL SUBPISO LO FORMA EL REBOLLO.

PARTE    DE LOS RESTOS DE LA PODA SE   ENCUENTRAN   TIRADOS EN EL SUELO.
SE  OBSERVA QUE SE   HAN CORTADO ALGUNOS   PIES.
",21,49,"06/06/03 00:00:00","12/30/99 09:57:05","06/06/03 00:00:00","12/30/99 11:24:26",87,157,65,350,10,353398,34,5,353398,33,6,"D",2,"34.393.A.1","IFN3","34_393",17.525,14709.099840553,7273.38089929962,16.5829625,1050.42262440651,0,14.0030303030303,6.92424242424242,14.1776445878928,8,49.4481713914737,45.6490727532097,422.663660322937,38.5680764569103,71.783278714044,-4.87789106237554,42.625298072937,"1997_2007",5.48484848484848,15.5378787878788,10.5113636363636,618.881816907362,30.1726315168132
"795","34_394_A_1",34.394,21,25,NA,26.6936319444444,11.95720625,NA,962.003211577678,732.112738222719,NA,62680,NA,NA,34,34,394,"A","1",0,1984,"K","0012",1997,"","2-4",2003,245,1,1,2,100,90,1,3,2,1,3,4,"06/06/03 00:00:00","12/30/99 14:02:00",1,2,1,1,6,3,NA,NA,"0","N","",4,NA,210,0,0.2,0,2,"2",2,"PARCELA CON SUBPISO DE REBOLLO.

A  0G. SILVESTRE NO ENTRA POR       DISTANCIA.
A 170G. SILVESTRE NO ENTRA  POR  DIAMETRO.
A 175G. SILVESTRE NO ENTRA POR  DIAMETRO.
PIE 33  COMPROBADO     DIAMETRO. PIE 36 COMPROBADO RUMBO. 
PIE 37  COMPROBADO RUMBO.
A  221G. SILVESTRE  NO ENTRA POR DIAMETRO.
A 302G.  SILVESTRE NO ENTRA   POR  DIAMETRO. PIE 38 COMPROBADO RUMBO. PIE 44 COMPROBADO RUMBO. PIE 47 COMPROBADO RUMBO. 
A  322G. SILVESTRE NO  ENTRA POR   DIAMETRO.
A 329G. SILVESTRE  NO  ENTRA POR  DISTANCIA.

EL MAJUELO SOLO ESTA PRESENTE.

SE OBSERVA QUE SE  HAN CORTADO ALGUNOS  PIES.",21,49,"06/06/03 00:00:00","12/30/99 11:57:13","06/06/03 00:00:00","12/30/99 14:02:55",126,157,0,200,10,353398,32,7,353398,31,8,"D",2,"34.394.A.1","IFN3","34_394",24.5534482758621,28151.8568505714,17031.3472990894,38.6508381944444,1694.1159498004,0,16.6174321503132,10.053235908142,17.0436635321482,11.3448275862069,60.4981312227143,46.2046204620462,916.026326213566,21.4156141915055,39.8589492545418,-4.86570327997123,42.6254972691732,"1997_2007",5.40151515151515,15.8409090909091,10.6212121212121,615.763636372306,29.8606906690464
"796","34_398_A_1",34.398,21,25,NA,21.4686125,13.30514375,NA,852.363139669928,732.112738222719,NA,62685,NA,NA,34,34,398,"A","1",0,1984,"K","0012",1997,"","2-4",2003,245,1,1,2,100,90,1,3,2,2,3,4,"06/06/03 00:00:00","12/30/99 16:31:00",1,2,1,1,6,3,NA,NA,"0","N","",4,NA,175,0,0.2,0,2,"1",2,"PARCELA CON SUBPISO DE DE REBOLLO.

A  10G. SILVESTRE NO ENTRA POR  DIAMETRO.
A  11G. SILVESTRE NO  ENTRA  POR   DIAMETRO.
A  75G.  LARICIO  NO  ENTRA POR  DISTANCIA.
A   233G.  SILVESTRE NO  ENTRA  POR DIAMETRO,  ESTE  MEDIDO A 1M.
PIE  33 MEDIDO A  1.20M.

A 369G.  SILVESTRE  NO  ENTRA   POR   DISTANCIA.

A 379G. SILVESTRE  NO  ENTRA  POR  DISTANCIA.

A 387G. LARICIO  NO  ENTRA POR   DIAMETRO.

MODELO     COMBUSTIBLE MEZCLA  ENTRE 06 Y  11.
LOS  RESTOS DE LA  PODA  SE  ENCUENTRAN  TIRADOS POR EL  SUELO. COMPROBADOS RUMBOS PIES 41, 43 Y 45.",21,49,"06/06/03 00:00:00","12/30/99 14:37:56","06/06/03 00:00:00","12/30/99 16:32:53",115,157,385,200,10,353398,30,9,353398,29,10,"D",2,"34.398.A.1","IFN3","34_398",22.8161764705882,26050.3042464558,16170.1422181366,34.77375625,1584.47587789265,0,16.4409598214286,10.2053571428571,16.7162187669961,11.1176470588235,62.0727576352072,48.7270383499839,830.478669097254,22.5966626125824,42.0571280535199,-4.85324833289989,42.6166944750635,"1997_2007",5.61363636363636,16.1060606060606,10.8598484848485,590.509088516235,28.3084073666763
"797","34_399_A_1",34.399,21,25,NA,17.65668125,10.1330875,NA,795.774715459477,523.442923946678,NA,62686,NA,NA,34,34,399,"A","1",0,1984,"K","0012",1997,"","2-4",2003,245,1,1,2,100,90,1,2,3,1,3,4,"06/10/03 00:00:00","12/30/99 12:41:00",1,2,1,1,6,3,NA,NA,"0","0","",4,NA,350,0,3.5,0,2,"2",2,"EL PIE  33, 37 Y 41 DE IFN3 TIENE EL RUMBO COMPROBADO.A 178G. LARICIO NO ENTRA POR  DISTANCIA.EL REBOLLO ESTA HIBRIDADO   CON EL ROBLE  (042).",21,49,"06/10/03 00:00:00","12/30/99 11:11:03","06/10/03 00:00:00","12/30/99 12:44:00",93,157,250,50,10,353398,24,15,353398,23,16,"D",2,"34.399.A.1","IFN3","34_399",21.3048387096774,21373.9783407646,12208.9525234049,27.78976875,1319.21763940615,0,16.2020107238606,9.25469168900804,16.3771867336338,9.88709677419355,57.1206367329379,46.4077522901052,669.078098077382,27.8466521713944,51.8284596408513,-4.8895342424442,42.6070965504381,"1997_2007",5.57575757575758,15.969696969697,10.7727272727273,594.281818693334,28.6087527598542
"799","34_402_A_1",34.402,21,25,NA,14.1709375,8.08255,NA,650.766878420194,572.957795130823,NA,62691,NA,NA,34,34,402,"A","1",0,1984,"K","0012",1997,"","2-4",2003,245,1,1,2,100,85,1,2,2,2,3,4,"04/14/03 00:00:00","12/30/99 12:22:00",1,2,1,1,8,3,NA,NA,"0","0","",4,NA,165,0,0.5,0,2,"1",2,"PARCELA LOCALIZADA POR FOTOS AEREAS Y CROQUIS IFN2. A 9G. LARICIO NO ENTRA POR DIAMETRO.

A  40G. SILVESTRE NO ENTRA POR   DIAMETRO.

A 159G. SILVESTRE NO ENTRA  POR  DISTANCIA.

EL MAJUELO SOLO ESTA PRESENTE.",21,49,"04/14/03 00:00:00","12/30/99 10:07:24","04/14/03 00:00:00","12/30/99 12:23:13",136,157,10,220,10,277636,16,23,277636,15,24,"D",2,"34.402.A.1","IFN3","34_402",20.6225806451613,18109.7104579498,10210.6737934734,22.2534875,1223.72467355102,0,14.7988439306358,8.34393063583815,15.2164114133582,9.08064516129032,56.382313881728,44.032535585797,551.570653221012,31.4804865713042,58.5917875403081,-4.88926219061736,42.5980960117166,"1997_2007",5.57575757575758,15.969696969697,10.7727272727273,594.281818693334,28.6087527598542
"800","34_407_A_1",34.407,21,25,NA,21.9720729166667,11.0470729166667,NA,707.355302630646,406.729299012621,NA,62694,NA,NA,34,34,407,"A","1",0,1984,"L","0010",1997,"","4-2",2003,245,1,1,2,100,70,1,2,2,2,3,4,"04/28/03 00:00:00","12/30/99 14:13:00",1,2,1,1,8,2,NA,NA,"0","N","",4,NA,165,0,0.5,0,1,"1",2,"MARCO DE PLANTACION 1.5 X 3M.

PIE 1  ESTA A 398G.
PIE 1 COMPROBADO DIAMETRO. PIE 6 COMPROBADO DIAMETRO. 
PIE 41 COMPROBADO  DIAMETRO.

PIE 43 COMPROBADO  DIAMETRO.

PIE 45 COMPROBADO       DIAMETRO.

NO HAY REGENERACION EN  5M.

MODELO COMBUSTIBLE MEZCLA ENTRE 08  Y  11.

LOS RESTOS DE LA PODA SE    ENCUENTRAN  ESPARCIDOS POR EL SUELO. COMPROBADOS LOS RUMBOS.",21,49,"04/28/03 00:00:00","12/30/99 12:12:01","04/28/03 00:00:00","12/30/99 14:13:41",122,157,225,25,10,220296,24,15,220296,23,16,"D",2,"34.407.A.1","IFN3","34_407",25.99375,21239.7576720904,12253.1622298194,33.0191458333333,1114.08460164327,0,19.0647619047619,10.9984126984127,19.4257989968667,12.0625,57.6897458953609,46.4053859100745,743.143318183329,24.8372545227397,46.2273394912344,-4.88844678339138,42.5710943016088,"1997_2007",5.78030303030303,16.5757575757576,11.1780303030303,577.463636940176,27.2671078791283
"801","34_420_A_3E",34.42,21,25,NA,13.6828263888889,4.11639444444444,NA,300.626003618025,91.956189341984,NA,62708,NA,NA,34,34,420,"A","3E",0,1997,"","2-1",1985,"J","0008",2003,NA,1,1,2,95,65,1,2,2,1,3,4,"05/28/03 00:00:00","12/30/99 13:30:00",1,2,1,1,8,2,NA,NA,"0","0","",0,NA,240,0,4,0,1,"1",2,"PARCELA DESPLAZADA 230G Y 18,3M POR TOCAR UNA TESELA DIFERENTE QUE NO ESTABA BIEN PUESTA EN LA ORTOFOTO. SE RESERVA EL 20% PARA EL RESTO DE ESPECIES. A 239G SILVESTRE NO ENTRA POR DISTANCIA. MODELO COMBUSTIBLE MEZCLA 08 Y 02",21,49,"05/28/03 00:00:00","12/30/99 13:04:11","05/28/03 00:00:00","12/30/99 14:27:45",83,157,65,310,10,352787,24,15,352787,23,16,"D",2,"34.420.A.3E","IFN3","34_420",29.88125,9230.63302167861,5657.07403278859,17.7992208333333,392.582192960009,0,23.5126126126126,14.4099099099099,24.026485948366,14.6875,61.2858730219549,49.1528968834972,368.336489515491,34.3626637213129,63.9561236614905,-4.65944976842586,42.664691683159,"1997_2007",5.65151515151515,16.3484848484848,11,590.118178757754,28.1008656551312
"803","34_428_A_1",34.428,25,21,NA,23.3573486111111,4.94586736111111,NA,452.707393683613,102.566518881444,NA,62715,NA,NA,34,34,428,"A","1",0,1985,"J","0008",1997,"","2-1",2003,37,1,1,2,100,70,1,2,2,2,3,4,"05/08/03 00:00:00","12/30/99 13:58:00",1,2,1,1,2,2,NA,NA,"3","0","",0,NA,150,0,0.2,0,1,"1",2,"PIE 26 COMPROBADO RUMBO.

PIE 27  COMPROBADO RUMBO.

PIE 28 COMPROBADO  RUMBO.

PIE 29 COMPROBADO RUMBO.

PIE  30 COMPROBADO RUMBO.PIE 32 COMPROBADO RUMBO.EL REBOLLO Y  EL  PINASTER SOLO ESTAN  PRESENTES.
 SE  OBSERVAN TOCONES MUY PODRIDOS.",21,49,"05/08/03 00:00:00","12/30/99 12:20:59","05/08/03 00:00:00","12/30/99 14:00:29",99,157,10,210,10,352849,34,5,352849,33,6,"D",2,"34.428.A.1","IFN3","34_428",31.6625,13894.7570483994,7022.26976686574,28.3032159722222,555.273912565057,0,25.0232484076433,12.6464968152866,25.4753005770383,13.3125,50.5389892202156,42.0450059218318,572.314909420999,31.8776827432523,59.3310529155715,-4.6592103522633,42.6556901137332,"1997_2007",5.65151515151515,16.3484848484848,11,590.118178757754,28.1008656551312
"804","34_434_A_3E",34.434,25,21,26,12.9659208333333,10.1214715277778,2.72460555555556,293.552450591718,272.331791512799,42.4413181578388,62722,NA,NA,34,34,434,"A","3E",0,1997,"","1-1",1984,"J","0004",2003,129,1,1,2,80,40,1,2,2,2,3,4,"04/01/03 00:00:00","12/30/99 13:43:00",1,2,1,1,8,3,NA,NA,"0","0","",4,NA,35,0,0.2,0,1,"1",2,"PARCELA DESPLAZADA 25.5M. Y 80G. POR  TOCAR UNA TESELA DIFERENTE. 

NO HAY  REGENERACION EN 5M.

SE HAN EFECTUADO  PODAS EN EL LADO DEL PINAR QUE TOCA  CON LA CARRETERA, QUEDANDO LOS RESTOS  AL LADO DE ESTA.
PRESENTE EL TECNICO  ROBERTO BODES.",21,49,"04/01/03 00:00:00","12/30/99 13:15:16","04/01/03 00:00:00","12/30/99 14:44:26",89,157,190,390,10,335208,18,21,335208,17,22,"D",2,"34.434.A.3E","IFN3","34_434",29.38125,13874.2437446231,7068.24786153673,25.8119979166667,608.325560262356,0,22.8072674418605,11.6191860465116,23.2433026738036,11.9375,50.9451036873701,40.6296532652627,541.190768920886,33.9639805122862,63.2140905983651,-4.78089878585173,42.6448574264678,"1997_2007",5.36363636363636,15.8181818181818,10.5909090909091,612.54545658285,29.7483444698073
"805","34_437_A_1",34.437,25,21,NA,18.2319125,9.31280625,NA,954.929658551372,381.971863420549,NA,62725,NA,NA,34,34,437,"A","1",0,1984,"J","0005",1997,"","1-2",2003,129,1,1,2,95,75,1,2,2,2,3,4,"06/12/03 00:00:00","12/30/99 15:49:00",1,2,1,1,11,3,NA,NA,"0","I","",4,NA,175,0,0.2,0,1,"1",2,"EL PIE 1 ESTA A 394G.

A 310G. LARICIO NO ENTRA POR DISTANCIA.

A 331G.SILVESTRE NO ENTRA POR  DISTANCIA.

EL REBOLLO SOLO ESTA PRESENTE.

MODELO COMBUSTIBLE MEZCLA ENTRE 11 Y 09.
PARTE DE LOS RESTOS LIGEROS DE LA CLARA  SE ENCUENTRAN ESPARCIDOS POR EL SUELO.RUMBOS COMPROBADOS.",21,49,"06/12/03 00:00:00","12/30/99 14:31:13","06/12/03 00:00:00","12/30/99 15:52:33",81,157,380,180,10,353398,10,29,353398,9,30,"D",2,"34.437.A.1","IFN3","34_437",20.3,21379.2835055343,13321.2687367916,27.54471875,1336.90152197192,0,15.9916666666667,9.96428571428572,16.1966247953672,11.125,62.3092384426413,54.8029556650246,666.088692228115,24.5838711773421,45.7557399463493,-4.74432166467476,42.6454203761913,"1997_2007",5.35606060606061,15.8787878787879,10.6174242424242,607.309091004458,29.4561087681751
"806","34_438_A_1",34.438,21,25,26,11.8454354166667,5.69669444444444,1.36716944444444,519.906147433525,364.287980854783,28.2942121052258,62726,NA,NA,34,34,438,"A","1",0,1984,"J","0005",1997,"","1-2",2003,20,1,1,2,100,70,1,2,2,2,2,4,"05/29/03 00:00:00","12/30/99 13:48:00",1,2,1,1,11,4,NA,NA,"0","K","",4,NA,155,0,0.2,0,2,"2",2,"A 42G. SILVESTRE NO ENTRA POR  DIAMETRO.

A 144G. LARICIO NO   ENTRA     POR   DIAMETRO.

EL PIE 11  SE  HA  MEDIDO  POR  ENCIMA DEL 1.30M.

A    178G.  SILVESTRE   NO  ENTRA POR DISTANCIA.

A  241G. LARICIO NO  ENTRA POR   DIAMETRO.

A  258G.  LARICIO  NO  ENTRA   POR   DIAMETRO.

A 269G.  LARICIO NO ENTRA  POR  DIAMETRO.

PIE  15  COMPROBADO  RUMBO.



PIE 20   COMPROBADO  RUMBO.

PIE  22 COMPROBADO  RUMBO.

PIE   24 COMPROBADO RUMBO.

EL REBOLLO SOLO  ESTA PRESENTE.

LOS   RESTOS LIGEROS DE LA CLARA ESTAN TIRADOS POR EL SUELO.
MODELO   COMBUSTIBLE MEZCLA ENTRE 11 Y  07.",21,49,"05/29/03 00:00:00","12/30/99 12:10:30","05/29/03 00:00:00","12/30/99 13:48:56",98,157,155,355,10,352787,18,21,352787,17,22,"D",2,"34.438.A.1","IFN3","34_438",23.5954545454545,14299.0106038529,9183.24021640236,18.9092993055556,912.488340393533,0,15.6703488372093,10.0639534883721,16.2434813997645,10.7727272727273,64.2229065410158,45.6559429782316,456.744777475535,30.7298664537004,57.1947260827443,-4.73212905900705,42.6456054321443,"1997_2007",5.35606060606061,15.8787878787879,10.6174242424242,607.309091004458,29.4561087681751
"807","34_444_A_4",34.444,25,21,NA,12.641125,10.7715375,NA,732.112738222719,509.295817894065,NA,62733,NA,NA,34,34,444,"A","4",0,1997,"","1-2",1984,"J","0005",2003,157,1,1,2,100,80,1,3,2,1,3,4,"06/11/03 00:00:00","12/30/99 16:00:00",1,2,1,1,7,3,NA,NA,"0","N","",4,NA,184,0,0.2,0,1,"1",2,"PARCELA A1 ENCONTRADA PERO NO LEVANTADA POR TOCAR UNA TESELA  DIFERENTE.
PARCELA DESPLAZADA 25M. Y 175G. POR  TOCAR UNA TESELA  DIFERENTE.

PARCELA CON SUBPISO DE REBOLLO.

A 34G. LARICIO NO ENTRA POR DISTANCIA.

A 61G. SILVESTRE  NO ENTRA  POR DIAMETRO.

A 260G.  LARICIO NO   ENTRA  POR DISTANCIA.

A 384G. LARICIO NO ENTRA POR  DISTANCIA.

PARTE DE LOS RESTOS DE LA    PODA SE  ENCUENTRAN ESPARCIDOS POR EL SUELO.",21,49,"06/11/03 00:00:00","12/30/99 14:30:31","06/11/03 00:00:00","12/30/99 16:01:02",91,157,350,150,10,353398,16,23,353398,15,24,"D",2,"34.444.A.4","IFN3","34_444",19.575,18907.6072393172,10536.0572326835,23.4126625,1241.40855611678,0,15.2307692307692,8.48717948717949,15.4961244120868,9.625,55.7239057239057,49.1698595146871,576.141404619101,29.4877675688538,54.8829195672972,-4.73187932689376,42.6366041711659,"1997_2007",5.35606060606061,15.8787878787879,10.6174242424242,607.309091004458,29.4561087681751
"808","34_456_A_4",34.456,21,25,43,15.3690319444444,12.4371534722222,2.3125,742.723067762178,481.001605788839,254.647908947033,62745,NA,NA,34,34,456,"A","4",0,1997,"","2-2",1985,"J","0011",2003,37,1,1,2,90,80,1,2,2,2,1,4,"05/13/03 00:00:00","12/30/99 16:14:00",1,2,1,1,6,2,NA,NA,"0","0","",0,NA,290,0,1.5,0,2,"2",3,"HAY 21 EN ESTADO  4 PERO DOMINA EL 3. HAY 043 EN ESTADO 3 PERO DDOMINA EL 2. PIE 23 MEDIDO POR ENCIMA DE 1.3M. A   240 GRADOS PIE NO ENTRA POR DISTANCIA. A   341 GRADOS PIE NO ENTRA POR DISTANCIA.  PIE 39 SE BIFURCA A MAS DE 6M.",23,51,"05/13/03 00:00:00","12/30/99 15:03:39","05/13/03 00:00:00","12/30/99 16:22:32",79,157,290,90,6,352873,20,19,352873,19,20,"D",2,"34.456.A.4","IFN3","34_456",25.4,22718.6607710654,15395.588161756,30.1186854166667,1478.37258249805,0,15.3673444976077,10.4138755980861,16.1057560143651,12.5,67.766266316912,49.2125984251969,729.952964053625,20.8064523971751,38.7251714029754,-4.54877999357174,42.6302214307405,"1997_2007",5.51515151515152,16.1590909090909,10.8371212121212,592.745452620766,28.4466096149577
"812","34_472_A_1",34.472,25,21,26,9.46302986111111,6.30053333333333,1.24038055555556,293.552450591718,113.176848420903,28.2942121052258,62764,NA,NA,34,34,472,"A","1",0,1984,"K","0005",1997,"","1-4",2003,129,1,1,2,100,80,1,2,2,1,3,4,"06/16/03 00:00:00","12/30/99 14:33:00",1,2,1,1,11,2,NA,NA,"0","K","",4,NA,280,0,0.2,0,2,"2",3,"10% PARA EL PINO PINASTER.PIE 3  COMPROBADA ESPECIE.PIE 7   COMPROBADA  ESPECIE Y FORMA.A 144G. LARICIO  NO  ENTRA POR    DIAMETRO.PIE 16  MEDIDO  A  1.20M.A 284G. REBOLLO NO ENTRA  POR  DIAMETRO.RUMBOS COMROBADOS. PIE 20  COMPROBADO RUMBO.
PIE 22 COMPROBADO  RUMBO.A 357G. SILVESTRE NO ENTRA POR DISTANCIA.
LOS RESTOS LIGEROS DE LA CLARA SE  ENCUENTRAN ESPARCIDOS POR EL SUELO, ASI  COMO ALGUNOS PIES TIRADOS POR EL  VIENTO.",21,49,"06/16/03 00:00:00","12/30/99 13:03:47","06/16/03 00:00:00","12/30/99 14:34:08",90,157,360,160,10,353398,4,35,353398,3,36,"D",2,"34.472.A.1","IFN3","34_472",26.6625,11029.9680727453,5398.88934732841,18.23684375,594.178454209743,0,18.5633928571429,9.08630952380953,19.768396721246,11.375,48.9474612412422,42.6629160806376,407.621760055764,36.0653494744525,67.1251789322817,-4.76743270263697,42.6000407887768,"1997_2007",5.62121212121212,16.1363636363636,10.8787878787879,589.354545159773,28.2274310453883
"814","34_476_A_1",34.476,25,21,43,18.5458069444444,17.37675625,1.1881,396.118969473162,389.045416446855,127.323954473516,62767,NA,NA,34,34,476,"A","1",0,1984,"K","0006",1997,"","1-4",2003,157,1,1,2,100,70,1,2,2,1,3,4,"06/09/03 00:00:00","12/30/99 16:51:00",1,2,1,1,9,4,NA,NA,"0","0","",5,NA,395,0,5.5,0,2,"2",3,"10% DEMAS ESPECIES. PIE 23 MEDIDO A 1.20M.
COMPROBADOS TODOS LOS RUMBOS.
A 309G. LARICIO NO ENTRA POR DIAMETRO
A 357G. SILVESTRE NO  ENTRA  POR  DIAMETRO.
A 398G. REBOLLO NO ENTRA POR DIAMETRO.MODELO COMBUSTIBLE MEZCLA ENTRE 09 Y 02.",21,49,"06/09/03 00:00:00","12/30/99 14:58:47","06/09/03 00:00:00","12/30/99 16:53:46",115,157,0,200,10,353398,26,13,353398,25,14,"D",2,"34.476.A.1","IFN3","34_476",32.3625,20301.9813796278,12014.4298151815,37.6731631944444,944.319329011912,0,21.499063670412,12.7228464419476,22.5378073949594,13.9375,59.178607203519,43.0668211664735,799.555075836419,23.3483223169973,43.4561244001593,-4.74281446701133,42.5914129261657,"1997_2007",5.53030303030303,16.2424242424242,10.8863636363636,589.445454900915,28.221545174799
"816","34_483_A_4",34.483,25,21,26,17.03734375,6.82580833333333,1.20736111111111,1591.54943091895,233.427249868113,28.2942121052258,62773,NA,NA,34,34,483,"A","4",0,1997,"","2-4",1985,"K","0013",2003,208,1,1,2,80,80,1,2,1,2,2,4,"05/21/03 00:00:00","12/30/99 14:20:00",1,2,1,1,5,2,NA,NA,"0","N","",0,NA,190,0,0.5,0,2,"1",2,"NO SE HA PODIDO LOCALIZAR LA PARCELA,  YA QUE LA MASA ES MUY HOMOGENEA. HAY  021 EN ESTADO 3, PERO DOMINA EL 4. PIE  7 COMPROBADO DIAMETRO. A 62 GRADOS  PIE  NO ENTRA POR DIAMETRO. A 106  GRADOS PIE  NO ENTRA PORD IAMETRO. A  335 GRADOS PIE  NO ENTRA POR DIAMETRO.",23,51,"05/21/03 00:00:00","12/30/99 13:10:22","05/21/03 00:00:00","12/30/99 14:24:29",74,157,207,390,10,352873,2,37,352873,1,38,"D",2,"34.483.A.4","IFN3","34_483",23.2051724137931,23207.0896075319,14380.533302481,25.0705131944444,1853.27089289229,0,12.5222328244275,7.75954198473282,13.1240301350131,9.55172413793103,61.9661213261908,41.1620477004235,658.78405229097,24.3191715561218,45.263078438929,-4.54766509586667,42.5852107195787,"1997_2007",5.77272727272727,16.5606060606061,11.1666666666667,562.036363406615,26.5528990585802
"818","34_491_A_4",34.491,21,25,NA,14.9209131944444,6.09278958333333,NA,417.339628552081,166.228496118202,NA,62783,NA,NA,34,34,491,"A","4",0,1997,"","4-2",1985,"L","0012",2003,208,1,1,2,80,70,1,2,3,2,2,4,"05/29/03 00:00:00","12/30/99 11:25:00",1,2,1,1,6,2,NA,NA,"B","0","",0,NA,287,0,2.5,0,1,"1",2,"NO SE HA PODIDO LOCALIZAR LA PARCELA, YA QUE SE HAN HECHO CORTAS EN LA  ZONA.  AUNQUE HAY PRESENCIA DE  043, NO LA   HAY  SUFICIENTE COMO   PARA  DARLE  OCUPACION.   A 83 GRADOS  PIE NO  ENTRA   POR DIAMETRO. PIE 14   MEDIDO POR  ENCIMA   DE 1.3M. A 221  GRADOOS PIE  NO   ENTRA  POR DISTANCIA  AL LATERAL.A  315  GRADOS PIE NO   ENTRA POR DIAMETRO.  A  353GRADOS, PIE   NO ENTRA POR  DIAMETRO. LA REGENERACION   DE PINO NO  TENGO CLARO SI PERTENECE  AL  021 O AL  025, YA QUE SON DE ESTE  AÑO.  EL SUELO ESTA ACABALLONADO, PERO   ANTIGUO.",23,51,"05/29/03 00:00:00","12/30/99 10:12:36","05/29/03 00:00:00","12/30/99 11:38:09",86,157,276,52,8,352866,16,23,352866,15,24,"D",2,"34.491.A.4","IFN3","34_491",25.4875,12390.3891585297,6185.822121505,21.0137027777778,583.568124670283,0,21.2321212121212,10.6,21.4121644837412,11.3125,49.9243570347958,44.3845022069642,455.101287797853,36.5927987139439,68.1068725826826,-4.5593983124166,42.567041197878,"1997_2007",6.02272727272727,16.8560606060606,11.4393939393939,543.063634720716,25.3301766018143
