"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"675","31_1539_N_N",31.1539,71,21,NA,9.42385677777778,7.06021319444444,NA,263.277643639126,265.258238486492,NA,55448,NA,NA,31,31,1539,"N","N",0,1999,"13","8899",NA,"","",1999,247,1,1,1,95,85,1,2,3,3,1,5,"11/04/99 00:00:00","12/30/99 12:42:00",1,1,1,6,8,7,NA,NA,"0","0",NA,0,NA,90,0,14.5,0,2,"3",3,"NO DEJO OCUPACION PARA OTRAS   ESPECIES.
31,ARBOL N13 ENTRA POR PENDIENTE.  
31,CASI TODA LA MASA DE HAYAS PRESENTA  PEQUEÑOS DAÑOS POR LA NIEVE.
31,EN LOS  PINOS SE VEN ALGUNAS COPAS  PARTIDAS.
31,CASI TOTAL AUSENCIA DE  MATORRAL.
31,ESPESA CAPA DE HOJAS CUBRIENDO  EL SUELO.",8,5,"11/04/99 00:00:00","12/30/99 11:29:56","11/04/99 00:00:00","12/30/99 12:49:38",80,185,320,41,7,NA,NA,NA,NA,NA,NA,"D",1,"31.1539.N.N","IFN3","31_1539",31.873097826087,9511.4318561639,4928.07365789745,16.4840699722222,528.535882125619,0,17.9958110278373,9.3240096359743,19.9273727996694,11.9184782608696,51.8121112827381,37.3935358461289,367.280681885281,36.495721426502,67.9261913918787,-0.916280670985139,42.9459067186829,"1997_2007",3.66666666666667,12.8863636363636,8.27651515151515,1116.54545731978,61.0918136232999
"676","31_155_N_N",31.155,71,21,41,17.963793,7.75350555555555,1.86230277777778,120.533343568262,127.323954473516,28.2942121052258,55460,NA,NA,31,31,155,"N","N",0,1999,"05","0573",NA,"","",1999,NA,1,1,1,100,85,1,2,3,2,2,4,"10/26/99 00:00:00","12/30/99 19:07:00",1,2,1,1,10,4,NA,NA,"0","0",NA,0,NA,235,0,14.5,0,2,"2",2,"*10%DEMAS SP.
31,*ARB.14 Y 17.MEDIDOS A 1M.
31,*PIE 7 DIAM. COMPROBADO.
31,*HAY ARANDANO.",16,14,"10/26/99 00:00:00","12/30/99 11:07:46","10/26/99 00:00:00","12/30/99 13:17:09",129,153,198,398,10,NA,NA,NA,NA,NA,NA,"D",4,"31.155.N.N","IFN3","31_155",44.2279255319149,10289.8127047317,5396.27213270867,29.8259235555556,318.592828304843,0,32.2976909413854,16.9378330373002,34.5250258037493,19.0079787234043,52.4428605996612,42.9773237039754,534.868929458896,29.4744741154475,54.858177662629,-0.90433684450359,42.9366841202017,"1997_2007",3.66666666666667,12.8863636363636,8.27651515151515,1116.54545731978,61.0918136232999
"677","31_1562_N_N",31.1562,21,71,NA,17.4659789166667,3.5248,NA,443.653245809941,268.795014999645,NA,55474,NA,NA,31,31,1562,"N","N",0,1999,"14","8871",NA,"","",1999,247,1,1,1,100,70,1,2,2,3,2,5,"09/30/99 00:00:00","12/30/99 14:13:00",1,1,1,1,8,5,NA,NA,"4","0",NA,0,NA,380,0,10.8,0,2,"3",3,"NO DEJO OCUPACION PARA RESTO DE  ESPECIES YA QUE CARECEN DE  IMPORTANCIA.
31,ARBOL N7,10,25,26,28 ENTRA  POR PENDIENTE.
31,ARBOL N2 Y 15 DIAMETROS  COMPROBADOS.
31,ALGUNOS PIES PRESENTAN  DAÑOS POR SACA DE MADERA.
31,LAS CORTAS SON  ANTIGUAS.
31,BUENA REGENERACION NATURAL DEL  PINO.
31,LAS CORTAS SOLO SE HAN REALIZADO  EN LOS PINOS.
31,HELECHOS Y PASTO CUBREN LA  SUPERFICIE.",8,5,"09/30/99 00:00:00","12/30/99 12:33:39","09/30/99 00:00:00","12/30/99 14:21:07",107,185,95,299,6,NA,NA,NA,NA,NA,NA,"D",1,"31.1562.N.N","IFN3","31_1562",30.4059782608696,12774.8438390625,8221.80288906679,20.9907789166667,712.448260809587,0,17.930907466243,11.5402104845115,19.3683520840147,18.633152173913,64.359322060176,61.2812125761882,472.980628525622,20.106524337705,37.4224584966458,-0.929133433565906,42.9281310952177,"1997_2007",4.29545454545454,13.4015151515152,8.84848484848485,1073.5909057097,56.9590030360452
"678","31_1567_N_N",31.1567,21,71,76,17.3555504444444,5.30496111111111,1.092025,125.626301747203,88.4194128288307,31.8309886183791,55479,NA,NA,31,31,1567,"N","N",0,1999,"14","8861",NA,"","",1999,134,1,1,1,100,100,1,3,1,3,2,5,"09/16/99 00:00:00","12/30/99 13:18:00",1,1,1,1,7,3,NA,NA,"0","0",NA,0,NA,346,0,9.5,0,2,"2",2,"2O% DE OCUPACION PARA RESTO DE    ESPECIES.
31,SUBPISO FORMADO PRINCIPALMENTE POR BOJ Y MAJUELO.
31,ARBOL   N19 ENTRA POR PENDIENTE.
31,ARBOL N1,3,15,20 DIAMETROS COMPROBADOS.
31,ABUNDANTE  PRESENCIA DE BOJ.
31,HAY HELECHOS EN LA  PARCELA.",8,5,"09/16/99 00:00:00","12/30/99 11:58:08","09/16/99 00:00:00","12/30/99 13:25:02",87,185,330,333,6,NA,NA,NA,NA,NA,NA,"D",1,"31.1567.N.N","IFN3","31_1567",43.2395939086294,9761.89929527239,6374.89819389817,24.9931615555556,405.031646286308,0,24.1015717778554,15.7392595179881,28.0298761571891,25.0304568527919,65.3038717269444,57.8878166748844,486.661774683129,19.8511990921527,36.9472446683209,-1.14984946579092,42.9229079712103,"1997_2007",5.42424242424242,14.6212121212121,10.0227272727273,1004.77272770622,50.1816118264171
"679","31_1574_N_N",31.1574,21,71,NA,25.5514013888889,7.97989097222222,NA,650.342465238616,360.751204341629,NA,55487,NA,NA,31,31,1574,"N","N",0,1999,"14","8868",NA,"","",1999,247,1,1,1,100,100,1,2,1,3,2,5,"10/04/99 00:00:00","12/30/99 15:03:00",1,1,1,1,8,3,NA,NA,"0","0",NA,0,NA,280,0,13,0,2,"2",3,"NO DEJO OCUPACION PARA OTRAS   ESPECIES.
31,ARBOL N3,6,8,19,23,29 ENTRA   POR     PENDIENTE.
31,ARBOL N4,6,36 DIAMETROS       COMPROBADOS.
31,ARBOL N36 ALTURA COMPROBADA.
31,CASI TOTAL AUSENCIA DE  MATORRAL.
31,HAY PINOS CON DAÑOS EN LAS  COPAS POR NIEVE.
31,CAPA DE HOJAS  CUBRIENDO EL SUELO.
31,HAY HELECHOS.",8,5,"10/01/99 00:00:00","12/30/99 15:27:41","10/04/99 00:00:00","12/30/99 15:18:03",148,185,395,174,8,NA,NA,NA,NA,NA,NA,"D",1,"31.1574.N.N","IFN3","31_1574",33.5536269430052,19505.9803104715,12795.4915403463,33.5312923611111,1011.09366958025,0,19.2919616622359,12.6551000419757,20.54870748028,15.4740932642487,65.5977876358114,46.117498089054,738.102736792656,20.3235277245069,37.8263473090447,-0.990656899663777,42.9202234590855,"1997_2007",5.27272727272727,14.3787878787879,9.82575757575758,1006.20000267029,50.7521590953298
"680","31_1575_N_N",31.1575,21,71,NA,13.9233104166667,7.36374444444444,NA,424.413181578388,410.266075525775,NA,55488,NA,NA,31,31,1575,"N","N",0,1999,"14","8869",NA,"","",1999,247,1,1,1,95,85,1,3,1,2,1,4,"09/15/99 00:00:00","12/30/99 13:18:00",1,1,1,1,8,2,NA,NA,"0","0",NA,0,NA,43,0,6,0,1,"3",2,"110 DAFNE LAUREOLA.
31,PRESENTE JOSE ANGEL   GIL.
31,ARBOL N13 ENTRA POR  PENDIENTE.
31,ARBOLES N13,16,20 DIAMETROS  COMPROBADOS.
31,CASI TOTAL AUSENCIA DE  MATORRAL.
31,NO DEJO OCUPACION PARA RESTO  DE ESPECIES.
31,SUBPISO HAYA.",8,5,"09/15/99 00:00:00","12/30/99 13:11:44","09/15/99 00:00:00","12/30/99 13:55:06",43,185,300,375,10,NA,NA,NA,NA,NA,NA,"D",1,"31.1575.N.N","IFN3","31_1575",30.225,13706.954215551,8811.87868252127,21.2870548611111,834.679257104162,0,16.4218220338983,10.5572033898305,18.0199274698027,16,64.2876494949104,52.9363110008271,493.525428084291,21.6331721824834,40.2638703016229,-0.978412236702337,42.9200077950899,"1997_2007",5.27272727272727,14.3787878787879,9.82575757575758,1006.20000267029,50.7521590953298
"681","31_1577_N_N",31.1577,71,21,NA,13.9341916666667,12.2105651111111,NA,689.67142006488,114.308616905112,NA,55490,NA,NA,31,31,1577,"N","N",0,1999,"14","8870",NA,"","",1999,247,1,1,1,100,100,1,2,4,3,2,4,"10/25/99 00:00:00","12/30/99 11:04:00",1,1,1,1,8,4,NA,NA,"0","0",NA,0,NA,330,0,11,0,2,"3",2,"NO DEJO OCUPACION PARA OTRAS ESPECIES.
31,A     6 GRS HAY UN PIE QUE NO ENTRA POR    FALTA  DE DIAMETROS.
31,ARBOL N8,11,16 DIAMETROS    COMPROBADOS.
31,ARBOL N26 ENTRA POR   PENDIENTE.
31,TOTAL AUSENCIA DE  MATORRAL.
31,HAY ALGUN PINO MUERTO POR LOS  ALREDEDORES.
31,CAPA DE HOJAS CUBRIENDO EL  SUELO Y DE MUSGO LAS ROCAS.
31,HAY  HELECHOS.",8,5,"10/25/99 00:00:00","12/30/99 09:48:08","10/25/99 00:00:00","12/30/99 11:10:01",82,185,103,236,12,NA,NA,NA,NA,NA,NA,"D",1,"31.1577.N.N","IFN3","31_1577",37.8553672316384,14701.1916082696,11172.1818563392,26.1447567777778,803.980036969992,0,18.2855182122119,13.8960936125286,20.3481405936825,19.1864406779661,75.9950768212201,50.6835412811175,577.741736546666,18.3815848024987,34.2119842704051,-0.953923317737577,42.9195725407008,"1997_2007",4.29545454545454,13.4015151515152,8.84848484848485,1073.5909057097,56.9590030360452
"682","31_1580_N_N",31.158,21,71,31,9.31200877777778,7.67702638888889,0.9216,171.321454297142,424.413181578388,14.1471060526129,55494,NA,NA,31,31,1580,"N","N",0,1999,"14","8872",NA,"","",1999,128,1,1,1,100,75,1,2,1,2,2,5,"09/28/99 00:00:00","12/30/99 19:28:00",1,1,1,1,8,3,NA,NA,"0","0",NA,0,NA,310,0,16,0,2,"3",3,"10% DE OCUPACION PARA RESTO DE  ESPECIES.
31,MATORRAL (0110) ES DAPHNE  LAUREOLA.
31,CASI TOTAL AUSENCIA DE  MATORRAL.
31,ABUNDANCIA DE PASTOS Y  HELECHOS.
31,CORTAS EN LOS ALREDEDORE.
31,ARBOL  N11 DIAMETROS COMPROBADOS.
31,ARBOL N17  ENTRA POR PENDIENTE.",8,5,"09/17/99 00:00:00","12/30/99 13:33:00","09/17/99 00:00:00","12/30/99 14:57:00",16,185,205,387,8,NA,NA,NA,NA,NA,NA,"D",1,"31.1580.N.N","IFN3","31_1580",31.8834239130435,10802.8999470479,6805.53610213971,17.9106351666667,609.881741928143,0,17.7131060078868,11.1587798654605,19.3369394388439,16.4510869565217,62.9973075331451,51.5976169980653,403.835260353745,24.6140220904005,45.8118571187463,-1.7574096147928,43.1742408167969,"1997_2007",7.93181818181818,15.5833333333333,11.7575757575758,1255.27273022045,57.6935934502434
"683","31_1589_N_N",31.1589,21,71,NA,28.0538453611111,19.3873270833333,NA,327.222562996937,569.42101861767,NA,55503,NA,NA,31,31,1589,"N","N",0,1999,"14","8866",NA,"","",1999,509,1,1,1,100,100,1,2,1,3,2,5,"10/06/99 00:00:00","12/30/99 11:31:00",1,1,1,1,8,2,NA,NA,"0","0",NA,0,NA,188,0,9,0,3,"2",2,"NO DEJO OCUPACION PARA OTRAS       ESPECIES.
31,ARBOL N1,33,44,45,49 ENTA POR      PENDIENTE.
31,ARBOL N36,48 DIAMETROS COMPROBADOS.
31,TOTAL AUSENCIA DE  MATORRAL,HAY HELECHOS.
31,EN LOS  ALREDEDORES HAY CEREZO SILVESTRE.
31,HAY  ARBOLES CAIDOS Y MUERTOS Y DAÑOS POR  NIEVE.
31,HAY ALGUNOS EJEMPLARES CON  MUERDAGO.
31,EN ALGUNOS SITIOS LA DENSIDAD  DEL HAYA ES ALTA Y APARECEN PIES  DOMINADOS Y MUERTOS.",8,5,"10/06/99 00:00:00","12/30/99 09:43:17","10/06/99 00:00:00","12/30/99 11:37:59",115,185,196,64,9,NA,NA,NA,NA,NA,NA,"D",1,"31.1589.N.N","IFN3","31_1589",41.0360406091371,21689.8337040482,16427.1243995823,47.4411724444444,896.643581614607,0,24.1900284001262,18.3206847585989,25.9551082214951,24.8781725888325,75.7365161196063,60.6251778181863,952.25616895342,13.4236803379223,24.9842842990076,-1.0399222492264,42.9120733591892,"1997_2007",5.25,14.3863636363636,9.81818181818182,982.418179685419,49.5715595254111
"684","31_1592_N_N",31.1592,21,71,NA,6.78323055555555,6.50203511111111,NA,84.8826363156775,104.122700547231,NA,55507,NA,NA,31,31,1592,"N","N",0,1999,"15","8747",NA,"","",1999,509,1,1,1,100,80,1,2,1,2,2,4,"12/10/99 00:00:00","12/30/99 11:34:00",1,1,1,1,8,3,NA,NA,"0","0",NA,0,NA,350,0,7.5,0,1,"2",2,"NO DEJO OCUPACION PARA RESTO DE   ESPECIES.
31,ESPESA CAPA DE NIEVE CUBRIENDO  EL SUELO.
31,ALGUNOS PARAMETROS HAN SIDO  ESTIMADOS A OJO.",8,5,"12/10/99 00:00:00","12/30/99 11:01:00","12/10/99 00:00:00","12/30/99 11:38:24",37,185,75,118,11,NA,NA,NA,NA,NA,NA,"D",1,"31.1592.N.N","IFN3","31_1592",32.720652173913,5587.73906602473,3090.85973037487,13.2852656666667,189.005336862909,0,29.5639221556886,16.3532934131737,29.9159740188583,17.116847826087,55.3150333946032,52.3120619207388,252.118610514191,42.4951314184199,79.0923515723277,-1.00319239622539,42.9114383459767,"1997_2007",5.25,14.3863636363636,9.81818181818182,982.418179685419,49.5715595254111
"685","31_1599_N_N",31.1599,21,71,NA,22.1110683611111,9.19814722222222,NA,232.861365626009,429.506139757328,NA,55514,NA,NA,31,31,1599,"N","N",0,1999,"15","8742",NA,"","",1999,128,1,1,1,100,90,1,2,1,3,2,4,"09/13/99 00:00:00","12/30/99 10:56:00",1,1,1,1,8,3,NA,NA,"0","0",NA,0,NA,125,0,10,0,2,"3",2,"NO DEJO OCUPACION PARA OTRAS  ESPECIES.
31,ARBOL N11,12,24 ENTRA POR     PENDIENTE.
31,ARBOL N12,14,15,17,23 DIAMETROS  COMPROBADOS.
31,MATORRAL (0110) ES DAPHNE   LAUREOLA.CASI TOTAL AUSENCIA DE  MATORRAL.EL SUELO ESTA CASI TOTALMENTE  CUBIERTO DE PASTO Y HELECHOS.EN LOS  ALREDEDORES DE LA PARCELA SI SE HAN  REALIZADO CORTAS.",8,5,"09/13/99 00:00:00","12/30/99 09:42:46","09/13/99 00:00:00","12/30/99 11:01:26",79,185,340,21,9,NA,NA,NA,NA,NA,NA,"D",1,"31.1599.N.N","IFN3","31_1599",45.0150273224044,14133.9846117491,9942.77004615504,31.3092155833333,662.367505383337,0,21.3385839384878,15.0109568560444,24.5324907372396,23.3590163934426,70.3465464218062,51.8915966131529,642.599883555402,16.6339709721765,30.9593084257415,-0.905252063069861,42.9096874070847,"1997_2007",5.59090909090909,14.6515151515152,10.1212121212121,953.290907686407,47.3774095687522
"686","31_1606_N_N",31.1606,71,21,NA,26.07059825,5.90448022222222,NA,654.162183872821,43.5730866420478,NA,55523,NA,NA,31,31,1606,"N","N",0,1999,"15","8750",NA,"","",1999,93,1,1,1,100,90,1,2,1,3,2,4,"11/18/99 00:00:00","12/30/99 16:51:00",1,2,1,4,9,1,NA,NA,"0","0",NA,0,NA,225,0,8,0,1,"2",3,"PARCELA DESPLAZADA DESDE EL 1 REJON AL        2 REJON 27,5MTS Y 110      GRADOS.
31,DESPLAZADA   DEBIDO A QUE PARTE      DE ELLA TOCABA UN   PASTIZAL.
31,NO DEJO      OCUPACION PARA EL  RESTO DE     ESPECIES.
31,ARBOL NUMERO 3 Y 5 MEDIDOS    CONPERIMETRO.
31,ARBOL NUMERO 3 ENTRA POR  PENDIENTE.
31,ARBOL NUMERO 15 MEDIDO POR  ENCIMA DE 1,3.",9,41,"11/18/99 00:00:00","12/30/99 15:12:22","11/18/99 00:00:00","12/30/99 16:59:28",107,185,155,143,9,NA,NA,NA,NA,NA,NA,"D",1,"31.1606.N.N","IFN3","31_1606",48.2306010928962,13343.6989734381,8150.86929931899,31.9750784722222,697.735270514869,0,19.124300486618,11.6818937550689,24.1554721219585,18.3437158469945,61.0840316133037,38.0333552378147,660.293298089802,20.6379875961554,38.4116230781421,-1.06469114649886,42.9034903452561,"1997_2007",5.6969696969697,14.9848484848485,10.3409090909091,958.445452256636,47.1191060327285
"687","31_1617_N_N",31.1617,71,21,NA,29.5040541666667,16.8505877777778,NA,1064.56973045912,104.688584789336,NA,55535,NA,NA,31,31,1617,"N","N",0,1999,"15","8741",NA,"","",1999,128,1,1,1,100,100,1,2,2,2,2,5,"08/30/99 00:00:00","12/30/99 11:43:00",1,1,1,1,8,4,NA,NA,"4","0",NA,0,NA,360,0,10.5,0,2,"2",2,"NO DEJO OCUPACION PARA OTRAS               ESPECIES.
31,ARBOL N4 DIAMETROS MEDIDOS   CON             PERIMETRO.
31,ARBOL   N14,32,40,42       DAMETROS        COMPROBADOS.
31,ARBOL         N15,23,30,42,43,44,49 ENTRA POR           PENDIENTE.
31,MATORRAL (0110) ES DAPHNE    LAUREOLA.
31,LAS CORTAS SE HAN REALIZADO EN   HAYAS Y PINOS.
31,ESPESA CAPA DE HOJAS EN  EL SUELO.
31,BUENA CALIDAD DE LA MASA DE  HAYAS Y PINOS.CASI TOTAL AUSENCIA DE  MATORRAL EN LA MASA.HAY HELECCHOS.",8,5,"08/30/99 00:00:00","12/30/99 09:28:53","08/30/99 00:00:00","12/30/99 11:51:49",143,185,372,265,8,NA,NA,NA,NA,NA,NA,"D",1,"31.1617.N.N","IFN3","31_1617",47.3491891891892,22074.9179308004,20174.6362044952,46.3546419444444,1169.25831524846,0,18.8794192377495,17.2542165759226,22.4670701421959,28.3697297297297,91.3916702555269,59.9159778985342,985.028488826351,10.308359785765,19.1860194120112,-0.868836855309301,42.9000104950001,"1997_2007",4.34848484848485,13.5454545454545,8.9469696969697,1008.66363898191,53.2361456799726
"688","31_1618_N_N",31.1618,21,71,NA,54.93237925,11.1631625,NA,457.375938680976,523.442923946678,NA,55536,NA,NA,31,31,1618,"N","N",0,1999,"15","8741",NA,"","",1999,128,1,1,1,100,80,1,2,1,3,2,4,"11/15/99 00:00:00","12/30/99 15:46:00",1,2,1,1,5,10,NA,NA,"4","0",NA,0,NA,225,0,10.2,0,2,"2",3,"NO DOY OCUPACION A RESTTANTES  ESPECIES.
31,PIE 11 MEDIDO   ENCIMA   1.3M,ENTRA POR   PENDIENTE.
31,PIE  13  D  COMPROBADO,MEDIDO A  1M.
31,PIE  18  ENTRA  POR  PENDIENTE D  COMPROBADO.
31,PIE 19  DOMINADO.
31,PIE  23 DOMINADO.
31,D  PIE  24  COMPROBADO.
31,PIE 25 ,36  D  COMPROBADO.
31,PIE 29  DOMINADO.
31,D  PIE 33   COMPROBADO,ENTRA POR  PENDIENTE.
31,PIE 37   ENTRA POR  PENDIENTE.
31,PIES   49,51  Y    52 D   COMPROBADOS.
31,D PIE   62     COMPROBADO.
31,D PIE 63   COMPROBADA,ENTRA     POR PENDIENTE .
31,H   DE TODOS LOS PIES     COMPROBADAS.
31,LEVANTAMIENTO DIFICIL A    CAUSA DE LA  NIEVE.",15,17,"11/15/99 00:00:00","12/30/99 09:16:50","11/15/99 00:00:00","12/30/99 15:50:54",333,128,177,118,10,NA,NA,NA,NA,NA,NA,"D",1,"31.1618.N.N","IFN3","31_1618",51.01,25604.2318455108,17052.7094292288,66.09554175,980.818862627654,0,26.1049545651233,17.3861964517525,29.2918457121974,28.3,66.6011366094494,55.4793177808273,1264.80510507217,11.2828589716439,20.9997667671511,-0.856597139346325,42.8997818877959,"1997_2007",4.34848484848485,13.5454545454545,8.9469696969697,1008.66363898191,53.2361456799726
"690","31_1630_N_N",31.163,21,71,657,28.4611694444444,13.632675,2.405,1326.29119243246,265.258238486492,254.647908947033,55550,NA,NA,31,31,1630,"N","N",0,1999,"15","8745",NA,"","",1999,247,1,1,1,100,90,1,2,1,3,2,4,"11/17/99 00:00:00","12/30/99 11:46:00",1,2,1,1,5,5,NA,NA,"0","0",NA,0,NA,230,0,15.2,0,3,"3",3,"NO DOY OCUPACION A RESTANTES ESPECIES.
31,PIE 6   BIFURCADO  ENCIMA  6M.
31,PIE   7,9T,11,16 Y 17       DOMINADOS.
31,PIE   A   15M Y 92G NO   ENTRA     POR POCO.
31,PIE  27  ENTRA POR      PENDIENTE.
31,PIE 30  ENTRA  POR     PENDIENTE.
31,PIE 44   COMPROBADO.
31,PIE 45    DOMINADO.
31,PIE 48     DOMINADO.
31,LOCALIZACION,ACCESO Y   LEVANTAMIENTO  DIFICIL A CAUSA DE LA   NIEVE.",15,17,"11/17/99 00:00:00","12/30/99 09:42:25","11/17/99 00:00:00","12/30/99 11:47:25",125,128,330,145,10,NA,NA,NA,NA,NA,NA,"D",1,"31.1630.N.N","IFN3","31_1630",34.93125,29128.1840070274,27445.3857420691,44.4988444444444,1846.19733986599,0,15.7773946360153,14.8659003831418,17.5182357095536,21.625,94.2227834575876,61.9073179459653,1043.24531631819,10.7622932980755,20.030884876542,-0.954816356149561,42.8925749001579,"1997_2007",5.81818181818182,14.8863636363636,10.3522727272727,948.87272791429,46.6224455926619
"691","31_1636_N_N",31.1636,71,21,215,24.1546145833333,7.03188680555555,0.4096,1754.241150524,152.081390065589,31.8309886183791,55556,NA,NA,31,31,1636,"N","N",0,1999,"15","8754",NA,"","",1999,134,1,1,1,100,100,1,2,1,2,2,5,"08/31/99 00:00:00","12/30/99 10:37:00",1,1,1,1,8,5,NA,NA,"0","0",NA,0,NA,65,0,10.2,0,3,"2",2,"NO DEJO OCUPACION PARA OTRAS ESPECIES       YA QUE CARECEN DE IMPORTANCIA.
31,ARBOL     N2,3,5  ENTRA POR PENDIENTE.A 154 GRS   HAY UN HAYA QUE NO ENTRA POR  DISTANCIA.
31,EN LOS ALREDEDORES DE LA  PARCELA HAY AVELLANO Y ROBLE.
31,TOTAL  AUSENCIA DE SUSTRATO DE MATORRAL.
31,NO HAY  REGENERACION NATURAL DEL PINO DEBIDO A  LA POCA LUZ QUE PASA AL SUELO.
31,EL BOJ  FORMA SUBPISO EN ALGUNOS SITIOS.
31,ESPESA  CAPA DE HOJAS CUBRIENDO EL SUELO CON  MULTITUD DE RAMAS SECAS.",8,5,"08/31/99 00:00:00","12/30/99 09:04:22","08/31/99 00:00:00","12/30/99 10:44:08",100,185,372,165,7,NA,NA,NA,NA,NA,NA,"D",1,"31.1636.N.N","IFN3","31_1636",29.93125,25383.0913572494,25387.6891667165,31.5961013888889,1938.15352920797,0,13.0965328467153,13.0989051094891,14.4071381461428,19.125,100.018113670248,63.8964293171852,800.224242204146,11.8769374154564,22.1054713401505,-1.15092608342889,42.886906913545,"1997_2007",5.75,14.9924242424242,10.3712121212121,959.44545138966,47.0981032292432
"692","31_1638_N_N",31.1638,21,71,43,21.04900025,10.76426875,1.19073125,295.108632257506,1050.42262440651,63.6619772367581,55558,NA,NA,31,31,1638,"N","N",0,1999,"15","8751",NA,"","",1999,93,1,1,1,100,95,1,2,3,2,2,4,"11/16/99 00:00:00","12/30/99 12:10:00",1,2,1,4,12,2,NA,NA,"4","2","1",0,NA,325,0,13,0,2,"2",3,"NO DEJO OCUPACION PARA EL RESTO DE ESPECIES.
31,LOS ARBOLES 7,8,10,30 Y 33  ENTRAN POR PENDIENTE.
31,EN LA PARCELA Y  ALREDEDORES ESTA TODO CUBIERTO POR  RESTOS DE CORTAS Y LIMPIAS.",9,41,"11/16/99 00:00:00","12/30/99 10:31:37","11/16/99 00:00:00","12/30/99 12:17:22",106,185,100,255,7,NA,NA,NA,NA,NA,NA,"D",1,"31.1638.N.N","IFN3","31_1638",36.8635869565217,21349.8009365207,17559.9397696392,33.00400025,1409.19323390077,0,15.1503714486497,12.4609878526252,17.2684387906155,19.9815217391304,82.2487283223397,54.2039540609474,778.1584209843,13.3317194383605,24.8131257790485,-1.10196990455288,42.8861054779755,"1997_2007",6.40151515151515,15.6818181818182,11.0416666666667,935.718181176619,44.4697749470076
"693","31_1640_N_N",31.164,21,71,215,19.5020386666667,10.0144969722222,5.35535,179.951188989236,240.076389712841,541.126806512444,55561,NA,NA,31,31,1640,"N","N",0,1999,"15","8749",NA,"","",1999,198,1,1,1,95,90,1,3,2,3,1,4,"11/05/99 00:00:00","12/30/99 17:04:00",1,2,1,1,9,1,NA,NA,"0","0",NA,0,NA,95,0,10.5,0,2,"1",3,"SUBPISO FORMADO POR BOJ PRINCIPALMENTE.
31,DEJO 10%DE OCUPACION PARA EL RESTO DE  ESPECIES.
31,LOS ARBOLES NUMERO 4,12,21,22  Y 23 ENTRAN POR PENDIENTE.
31,ARBOL 13 DIAMETRO COMPROBADO.",9,41,"11/05/99 00:00:00","12/30/99 15:14:37","11/05/99 00:00:00","12/30/99 17:12:24",118,185,257,181,6,NA,NA,NA,NA,NA,NA,"D",1,"31.1640.N.N","IFN3","31_1640",40.8954301075269,19424.1463755102,12406.1065933542,36.2626168888889,1120.30932830642,0,17.3381992675843,11.0738224523298,20.3009169296704,19.3596774193548,63.869507331327,47.3394640145664,802.060009487132,15.4323799530822,28.7228955436962,-1.0530157565314,42.8852831213582,"1997_2007",5.6969696969697,14.9848484848485,10.3409090909091,958.445452256636,47.1191060327285
