"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_unwinding_sp1","V_veneer_sp1","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_chips_sp2","WSW","WTHICKB","WSTB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSTB_sp2","WTHINB_sp2","WR_sp2","WT_sp2","File_name"
"176","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","26_1035",21,43,88,0,0.77,0.23,3425.16,2915.86,509.3,NA,0,31.52,25.92,5.6,1517.08,1517.08,204.85,44.18,44.18,83.32,92.03,88.88,110.05,NA,NA,43.95,43.95,16.15,7.5,7.5,10.3,10.38,10.15,11.69,10.82,10.64,11.84,20.67,20.06,14.93,423.27,408.94,175.74,12,12,10,5,5,6,6.17,5.9,7.75,9.32,8.52,9.64,59.46,45.1,893.75,668.55,144.16,1130.84,833.14,18.33,19.7,101.46,NA,NA,80.78,20.68,0,0,0,8.76,2.36,0,44.05,82.79,0,0,0,8.76,2.36,0,44.05,65.77,0,0,0,17.03,33.4,0.18,15.09,11.9,3.59,34.62,53.1,155.26,NA,33.4,0.18,11.9,34.62,42.9,123,15.09,3.59,10.21,32.26,"CS_IFN2_PsylQpyr__Output_Plot_26_1035.xlsx"
"177","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","26_1035",21,43,93,5,0.8,0.2,3425.16,2915.86,509.3,NA,0,38.91,32.81,6.1,1703.34,1703.34,221.34,56.76,56.76,90.49,113.6,112.51,119.85,NA,NA,46.57,46.57,16.79,8.5,8.5,10.73,11.59,11.48,12.21,12.03,11.97,12.35,22.31,22.06,15.52,487.64,481.28,189.83,10.96,10.96,9.19,6.28,6.28,8.64,7.53,7.31,8.79,9.24,9.11,9.15,65.01,41.42,1058.35,819.21,154.92,1130.84,833.14,18.49,19.87,146.46,NA,0,121.95,24.51,0,0,0,9.44,2.24,0,81.46,125.88,0,0,0,9.44,2.24,0,81.46,105.07,0,0,0,20.8,50.41,0.45,17.96,13.69,3.59,35.05,65.42,190.64,NA,50.41,0.45,13.69,35.05,54.3,153.91,17.96,3.59,11.11,36.74,"CS_IFN2_PsylQpyr__Output_Plot_26_1035.xlsx"
"178","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","26_1035",21,43,98,10,0.81,0.19,3425.16,2915.86,509.3,NA,0,46.52,39.97,6.55,1855.44,1855.44,233.96,69.93,69.93,98.04,135.83,137.08,128.7,NA,NA,48.6,48.6,17.26,9.44,9.44,11.17,12.71,12.72,12.66,13.15,13.21,12.8,23.86,23.79,15.98,549.3,547.46,201.12,10.73,10.73,9.15,6.45,6.45,8.69,7.64,7.43,8.82,9.19,9.07,9.13,60.08,38.52,1221.54,971.18,164.52,1130.84,833.14,18.59,19.97,173.94,NA,0,147.67,26.28,0,0,0,10.19,2.16,0,103.33,151.06,0,0,0,10.19,2.16,0,103.33,128.79,0,0,0,22.27,61.75,0.75,19.33,17.61,3.79,43.02,78.09,228.57,NA,61.75,0.75,17.61,43.02,66.16,189.3,19.33,3.79,11.93,39.28,"CS_IFN2_PsylQpyr__Output_Plot_26_1035.xlsx"
"179","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","26_1035",21,43,103,15,0.83,0.17,3425.16,2915.86,509.3,NA,0,53.86,46.93,6.93,1979.54,1979.54,244.38,82.96,82.96,104.3,157.25,160.94,136.13,NA,NA,50.2,50.2,17.64,10.28,10.28,11.52,13.71,13.82,13.03,14.15,14.31,13.17,25.26,25.26,16.34,606.27,606.27,210.35,10.56,10.56,9.16,6.57,6.57,8.8,7.72,7.51,8.9,9.04,9.04,9.15,56.32,35.79,1373.87,1115.27,172.5,1130.84,833.14,18.9,20.31,200.28,NA,0,172.38,27.89,0,0,0,10.8,6.01,0,117.01,175.59,0,0,0,10.8,6.01,0,117.01,151.65,0,0,0,23.93,72.8,1.04,20.59,21.64,3.94,50.88,90.3,265.58,NA,72.8,1.04,21.64,50.88,77.68,224.04,20.59,3.94,12.62,41.54,"CS_IFN2_PsylQpyr__Output_Plot_26_1035.xlsx"
"180","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","26_1035",21,43,108,20,0.84,0.16,3425.16,2915.86,509.3,NA,0,60.77,53.52,7.25,2081.07,2081.07,252.92,95.48,95.48,109.68,177.42,183.53,142.41,NA,NA,51.48,51.48,17.95,11.03,11.03,11.82,14.58,14.8,13.33,15.03,15.29,13.47,26.5,26.5,16.63,657.84,657.84,217.91,10.3,10.3,9.09,6.59,6.59,8.74,7.69,7.48,8.86,8.89,8.89,9.07,52.71,33.56,1513.55,1248.95,179.19,1130.84,833.14,19.21,20.64,221.93,NA,0,192.99,28.94,0,0,0,11.23,6.35,0,130.93,195,0,0,0,11.23,6.35,0,130.93,170.16,0,0,0,24.84,82.22,1.32,21.42,25.93,4.09,59.27,101.79,300.47,NA,82.22,1.32,25.93,59.27,88.58,257.32,21.42,4.09,13.21,43.15,"CS_IFN2_PsylQpyr__Output_Plot_26_1035.xlsx"
"181","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","26_1037",43,21,88,0,NA,NA,1453.19,NA,NA,NA,NA,31.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.58,NA,NA,16.54,NA,NA,36.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,NA,NA,15.86,NA,NA,NA,NA,748.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_26_1037.xlsx"
"182","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","26_1037",43,21,88,0,0.5,0.5,1453.19,1273.24,179.95,NA,0,31.21,15.99,15.22,1586.9,394.08,1586.9,47.17,47.17,419.1,214.79,125.59,845.93,NA,NA,44.95,22.4,44.95,7.75,7.75,23.1,14.58,12.08,32.24,16.54,12.65,32.82,36.75,20.49,36.75,1073.08,331.53,1073.08,17.5,14,17.5,4.5,4.5,11.5,10.22,9.58,14.81,15.71,13.32,15.71,70.14,42.74,748.63,393.27,284.88,1130.84,833.14,16.7,17.95,177.62,NA,NA,85.46,92.16,0,0,0,37.74,44.8,5.41,56.19,163.54,0,0,0,0,9.09,5.41,56.19,76.83,0,37.74,35.72,86.71,34.98,0,77.47,5.03,4.02,12.33,54.18,200.38,NA,34.98,0,5.03,12.33,26.47,78.81,77.47,4.02,27.72,121.56,"CS_IFN2_PsylQpyr__Output_Plot_26_1037.xlsx"
"183","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","26_1037",43,21,93,5,0.54,0.46,1453.19,1273.24,179.95,NA,0,36.49,20.41,16.09,1642.72,490,1642.72,60.03,60.03,449.26,251.11,160.26,893.93,NA,NA,45.73,24.98,45.73,8.74,8.74,23.92,16.08,13.66,33.17,17.88,14.28,33.74,37.7,22.92,37.7,1128.21,414.62,1128.21,16.31,14.16,16.31,7.95,7.95,14.34,11.11,10.52,15.31,15.76,13.74,15.76,69.13,41.81,848.62,485.22,298.47,1130.84,833.14,16.64,17.88,210.18,NA,0,111.66,98.52,0,0,0,41.48,59.15,11.94,68.78,194.21,0,0,0,0,22.52,11.94,68.78,101.33,0,41.48,36.63,92.88,46.37,0,83.01,6.6,4.13,14.43,63.06,230.86,NA,46.37,0,6.6,14.43,33.77,101.17,83.01,4.13,29.29,129.69,"CS_IFN2_PsylQpyr__Output_Plot_26_1037.xlsx"
"184","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","26_1037",43,21,98,10,0.58,0.42,1453.19,1273.24,179.95,NA,0,41.93,25.07,16.86,1687.83,585.18,1687.83,74.77,74.77,478.96,288.53,196.91,936.79,NA,NA,46.36,27.3,46.36,9.76,9.76,24.69,17.5,15.17,33.99,19.17,15.83,34.54,38.51,25.14,38.51,1176.54,498.51,1176.54,16.27,14.51,16.27,8.61,8.61,14.57,11.63,11.1,15.41,15.8,14.12,15.8,66.48,41.03,948.69,579.46,310.5,1130.84,833.14,16.6,17.84,244.77,NA,0,141.37,103.4,0,0,0,49.62,75.78,19.55,77.01,227.14,0,0,0,0,39.77,19.55,77.01,129.71,0,49.62,36.01,97.43,59.46,0,87.36,8.38,4.26,17.13,72.19,262.7,NA,59.46,0,8.38,17.13,41.5,126.47,87.36,4.26,30.69,136.23,"CS_IFN2_PsylQpyr__Output_Plot_26_1037.xlsx"
"185","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","26_1037",43,21,103,15,0.61,0.39,1453.19,1273.24,179.95,NA,0,47.34,29.82,17.52,1724.05,676.72,1724.05,90.37,90.37,504.3,325.78,234.2,973.76,NA,NA,46.85,29.35,46.85,10.73,10.73,25.34,18.82,16.58,34.68,20.37,17.27,35.21,39.2,27.12,39.2,1218.05,579.99,1218.05,16.22,14.77,16.22,9.18,9.18,14.78,12.06,11.58,15.49,15.83,14.42,15.83,64.1,40.39,1045.78,672.87,320.81,1130.84,833.14,16.57,17.81,279.49,NA,0,171.91,107.59,0,0,0,53.5,99.96,32.82,81.8,260.64,0,0,0,0,63.85,32.82,81.8,159.24,0,53.5,36.11,101.4,73.09,0,91.11,10.29,4.36,19.88,81.26,294.46,NA,73.09,0,10.29,19.88,49.36,152.6,91.11,4.36,31.9,141.85,"CS_IFN2_PsylQpyr__Output_Plot_26_1037.xlsx"
"186","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","26_1037",43,21,108,20,0.63,0.37,1453.19,1273.24,179.95,NA,0,52.6,34.51,18.09,1753.51,762.55,1753.51,106.46,106.46,526.62,361.94,271.01,1005.33,NA,NA,47.25,31.16,47.25,11.64,11.64,25.89,20.02,17.87,35.25,21.47,18.58,35.78,39.78,28.87,39.78,1253.73,657.07,1253.73,16.17,14.98,16.17,9.66,9.66,14.93,12.41,11.97,15.56,15.85,14.65,15.85,62.01,39.84,1137.97,763.09,329.57,1130.84,833.14,16.55,17.79,313.42,NA,0,202.26,111.16,0,0,0,64.52,122.8,58.09,85.25,293.06,0,0,0,5.23,85.79,58.09,85.25,188.28,0,59.29,37.01,104.78,86.77,0,94.32,12.23,4.45,22.59,90.05,325.37,NA,86.77,0,12.23,22.59,57.12,178.71,94.32,4.45,32.94,146.66,"CS_IFN2_PsylQpyr__Output_Plot_26_1037.xlsx"
"187","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","26_1046",43,21,88,0,NA,NA,930.17,NA,NA,NA,NA,14.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05,NA,NA,14.15,NA,NA,25.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,NA,NA,9.67,NA,NA,NA,NA,372.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_26_1046.xlsx"
"188","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","26_1046",43,21,88,0,0.69,0.31,930.17,859.44,70.74,NA,0,14.62,10.25,4.37,915.95,286.52,915.95,50.27,50.27,401.15,157.18,119.31,617.4,NA,NA,34.15,19.1,34.15,8,8,22.6,13.05,11.84,27.74,14.15,12.32,28.04,25.21,17.66,27.74,520.57,245.88,617.4,12.5,9.5,12.5,5,5,9,6.99,6.72,10.2,9.7,7.75,10.2,53.55,38.48,372.97,253.97,85.84,1130.84,833.14,33.79,36.31,54.51,NA,NA,35.8,18.71,0,0,0,2.75,9.6,0,24.74,47.78,0,0,0,0,0,0,24.74,30.59,0,2.75,9.6,17.19,14.79,0,15.33,4.52,1.44,12.18,24.92,75.28,NA,14.79,0,4.52,12.18,16.97,48.46,15.33,1.44,7.95,26.82,"CS_IFN2_PsylQpyr__Output_Plot_26_1046.xlsx"
"189","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","26_1046",43,21,93,5,0.72,0.28,930.17,859.44,70.74,NA,0,18.34,13.63,4.71,982.02,372.52,982.02,67.78,67.78,438.33,197.17,158.55,666.39,NA,NA,35.36,21.78,35.36,9.29,9.29,23.62,14.82,13.67,28.83,15.84,14.21,29.13,26.77,20.17,28.83,580.39,320.83,666.39,10.2,9.32,10.2,6.36,6.36,9.61,7.82,7.65,9.89,9.72,9.1,9.89,52.74,36.31,447.38,324.51,91.56,1130.84,833.14,33.73,36.25,71.06,NA,0,52.08,18.98,0,0,0,2.78,13.06,0,33.52,63.03,0,0,0,0,4.34,0,33.52,45.58,0,2.78,8.72,17.45,21.87,0,15.58,5.92,1.52,14.18,31.14,92.23,NA,21.87,0,5.92,14.18,22.56,64.52,15.58,1.52,8.58,27.71,"CS_IFN2_PsylQpyr__Output_Plot_26_1046.xlsx"
"190","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","26_1046",43,21,98,10,0.75,0.25,930.17,859.44,70.74,NA,0,22.4,17.38,5.02,1034.29,463.83,1034.29,88.35,88.35,472.56,240.79,202.2,709.66,NA,NA,36.29,24.3,36.29,10.61,10.61,24.53,16.56,15.47,29.77,17.51,16.05,30.06,28.17,22.58,29.77,637.72,401.82,709.66,10.12,9.48,10.12,6.75,6.75,9.61,8.1,7.95,9.85,9.74,9.28,9.85,48.89,34.58,525.19,400.16,96.55,1130.84,833.14,33.66,36.17,87.37,NA,0,67.32,20.04,0,0,0,5.21,23.54,0,35.85,78.6,0,0,0,0,15.65,0,35.85,60.19,0,5.21,7.9,18.41,28.73,0,16.52,8.01,1.58,17.84,37.9,112.7,NA,28.73,0,8.01,17.84,28.76,83.35,16.52,1.58,9.14,29.35,"CS_IFN2_PsylQpyr__Output_Plot_26_1046.xlsx"
"191","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","26_1046",43,21,103,15,0.78,0.22,930.17,859.44,70.74,NA,0,26.6,21.31,5.29,1081.63,555.03,1081.63,111.06,111.06,503.6,285.93,247.9,748.02,NA,NA,37.11,26.58,37.11,11.89,11.89,25.32,18.19,17.17,30.58,19.08,17.77,30.86,29.44,24.77,30.58,692.86,483.41,748.02,10.07,9.6,10.07,7.08,7.08,9.62,8.32,8.2,9.83,9.76,9.42,9.83,45.75,33.16,602.85,476.99,100.94,1130.84,833.14,33.58,36.09,104.32,NA,0,83.32,21,0,0,0,5.45,38.4,0,38.24,94.13,0,0,0,0,30.46,0,38.24,74.86,0,5.45,7.94,19.28,36.05,0,17.36,10.34,1.63,21.68,44.9,134.15,NA,36.05,0,10.34,21.68,35.26,103.33,17.36,1.63,9.63,30.83,"CS_IFN2_PsylQpyr__Output_Plot_26_1046.xlsx"
"192","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","26_1046",43,21,108,20,0.8,0.2,930.17,859.44,70.74,NA,0,30.79,25.26,5.53,1122.24,642.58,1122.24,135.07,135.07,531.67,331.02,293.96,781.34,NA,NA,37.8,28.6,37.8,13.11,13.11,26.02,19.69,18.74,31.26,20.53,19.35,31.54,30.63,26.72,31.26,746.96,562.56,781.34,10.03,9.7,10.03,7.34,7.34,9.64,8.5,8.39,9.82,9.77,9.53,9.82,43.19,31.9,678.02,552.45,104.72,1130.84,833.14,33.56,36.06,121.27,NA,0,99.44,21.83,0,0,0,5.64,44.71,0,40.11,110.66,0,0,0,0,36.66,0,40.11,90.64,0,5.64,8.05,20.02,43.51,0,18.1,12.81,1.68,25.56,51.88,155.8,NA,43.51,0,12.81,25.56,41.82,123.69,18.1,1.68,10.06,32.11,"CS_IFN2_PsylQpyr__Output_Plot_26_1046.xlsx"
"193","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","26_618",21,43,88,0,NA,NA,2208.5,NA,NA,NA,NA,33.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.01,NA,NA,13.95,NA,NA,27.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18,NA,NA,12.42,NA,NA,NA,NA,866.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_26_618.xlsx"
"194","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","26_618",21,43,88,0,0.4,0.6,2208.5,707.36,1464.23,NA,0,33.77,17.16,15.33,1676.39,1098.58,338.16,49.64,69.4,49.64,152.89,242.62,104.73,NA,NA,46.2,37.4,20.75,7.95,9.4,7.95,13.01,16.54,11.2,13.95,17.58,11.55,28.2,26.93,17.9,660.41,593.18,254.88,24,14.5,14,4,7,4,8.18,9.97,7.27,12.49,11.85,11.8,62.85,44.29,866.09,384.82,405.98,1116.06,794.72,17.04,18.31,141.9,NA,NA,85.44,56.46,0,0,0,5.52,31.32,10.22,37.69,124.96,0,0,0,5.52,29.1,10.22,37.69,78.09,0,0,2.22,46.87,36.89,0,41.44,7.12,9.99,13.77,56.33,174.71,NA,36.89,0,7.12,13.77,28.41,86.19,41.44,9.99,27.92,88.52,"CS_IFN2_PsylQpyr__Output_Plot_26_618.xlsx"
"195","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","26_618",21,43,93,5,0.43,0.57,2208.5,707.36,1464.23,NA,0,39.18,21.24,16.67,1676.39,1273.67,360.88,54.03,89.23,54.03,177.4,300.28,113.83,NA,NA,46.2,40.27,21.44,8.29,10.66,8.29,13.95,18.48,11.68,15.03,19.55,12.04,30.66,29.52,18.66,771.9,709.07,276.58,24,13.38,11.82,7.5,8.66,8.99,10.13,10.75,9.84,13.15,12.54,11.5,72.59,42.89,975.83,462.65,435.08,1116.06,794.72,16.18,17.39,187.42,NA,0,110.33,77.09,0,0,0,8.82,49.53,24.32,40.8,168.59,0,0,0,8.82,45.15,24.32,40.8,102.37,0,0,4.38,66.21,48.19,0.04,56.75,8.87,8.94,15.86,65.5,218.07,NA,48.19,0.04,8.87,15.86,35.16,108.13,56.75,8.94,30.35,109.95,"CS_IFN2_PsylQpyr__Output_Plot_26_618.xlsx"
"196","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","26_618",21,43,98,10,0.45,0.55,2208.5,707.36,1464.23,NA,0,44.81,25.47,18.07,1676.39,1432.55,385.22,58.6,111.74,58.6,202.88,360.06,123.39,NA,NA,46.2,42.71,22.15,8.64,11.93,8.64,14.87,20.33,12.16,16.07,21.41,12.53,32.89,31.86,19.3,880.93,822.61,295.79,24,13.99,12.4,7.5,9.4,9.74,10.8,11.45,10.51,13.76,13.18,12.12,72.66,41.85,1086.81,541.21,465.21,1116.06,794.72,15.46,16.61,226.78,NA,0,138.4,88.38,0,0,0,18.99,63.86,50.7,41.06,206.06,0,0,0,18.99,59.14,50.7,41.06,129.13,0,0,4.72,76.94,61.04,0.14,65.42,10.74,9.14,18.13,75.05,255.42,NA,61.04,0.14,10.74,18.13,42.16,132.21,65.42,9.14,32.9,123.21,"CS_IFN2_PsylQpyr__Output_Plot_26_618.xlsx"
"197","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","26_618",21,43,103,15,0.47,0.53,2208.5,707.36,1464.23,NA,0,50.38,29.72,19.39,1676.39,1578.78,407.27,62.99,136.22,62.99,228.11,420.2,132.39,NA,NA,46.2,44.83,22.77,8.96,13.17,8.96,15.71,22.04,12.61,17.04,23.13,12.98,34.88,33.95,19.87,984.96,931.14,313.37,24,14.56,12.97,7.5,10.09,10.47,11.45,12.11,11.17,14.33,13.79,12.72,72.86,41.1,1194.01,618.47,493.23,1116.06,794.72,14.85,15.95,268.07,NA,0,168.17,99.9,0,0,0,21.34,87.81,55.59,43.8,244.56,0,0,0,21.34,78.97,55.59,43.8,157.08,0,0,8.84,87.48,74.77,0.29,74.3,12.62,9.3,20.26,84.49,293.7,NA,74.77,0.29,12.62,20.26,49.2,157.14,74.3,9.3,35.3,136.56,"CS_IFN2_PsylQpyr__Output_Plot_26_618.xlsx"
"198","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","26_618",21,43,108,20,0.49,0.51,2208.5,707.36,1464.23,NA,0,55.8,33.91,20.62,1712.17,1712.17,427.4,67.13,162.1,67.13,252.64,479.39,140.8,NA,NA,46.69,46.69,23.33,9.25,14.37,9.25,16.49,23.63,13.01,17.94,24.71,13.39,36.64,35.82,20.38,1082.66,1033.21,329.49,24,15.1,13.51,7.5,10.75,11.21,12.07,12.72,11.82,14.87,14.35,13.3,73.23,40.57,1295.99,693.03,519.08,1116.06,794.72,14.31,15.38,310.49,NA,0,198.96,111.53,0,0,0,28.22,112.5,74.47,42.08,285.65,0,0,0,28.22,101.28,74.47,42.08,186.86,0,0,11.22,98.79,89.07,0.49,83.3,14.45,9.41,22.23,93.66,332.24,NA,89.07,0.49,14.45,22.23,56.13,182.37,83.3,9.41,37.54,149.86,"CS_IFN2_PsylQpyr__Output_Plot_26_618.xlsx"
"199","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","26_627",21,43,88,0,NA,NA,314.35,NA,NA,NA,NA,15.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.21,NA,NA,25.18,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35,NA,NA,11.4,NA,NA,NA,NA,317.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_26_627.xlsx"
"200","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","26_627",21,43,88,0,0.71,0.29,314.35,141.05,159.15,NA,0,15.65,12.09,2.88,1475.94,1475.94,237.79,146.34,383.6,146.34,497.95,856.9,180.98,NA,NA,43.35,43.35,17.4,13.65,22.1,13.65,23.21,32.17,15.13,25.18,33.03,15.18,35.83,35.83,15.7,1032.98,1032.98,194.77,13.5,13.5,10.5,5.5,8.5,5.5,9.35,10.86,7.9,11.49,11.49,7.48,40.26,32.06,317.98,227.84,68.05,1138.95,846.27,49.1,52.76,68.24,NA,NA,58.02,10.22,0,0,0,23.04,21.19,9.63,3.72,63.17,0,0,0,23.04,21.19,9.63,3.72,54.28,0,0,0,8.89,27.2,0.28,7.68,7.12,1.6,10.08,25.25,80.51,NA,27.2,0.28,7.12,10.08,20.01,64.68,7.68,1.6,5.24,15.83,"CS_IFN2_PsylQpyr__Output_Plot_26_627.xlsx"
"201","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","26_627",21,43,93,5,0.71,0.29,314.35,141.05,159.15,NA,0,17.44,13.55,3.2,1615.48,1615.48,266.89,166.21,448.51,166.21,554.77,960.61,201.31,NA,NA,45.35,45.35,18.43,14.55,23.9,14.55,24.51,34.14,15.96,26.58,34.97,16.01,37.86,37.86,16.53,1150.87,1150.87,215.84,12.05,12.05,10.66,10.26,10.26,10.32,10.81,11.24,10.45,11.58,11.58,10.5,44.08,30.58,346.78,251.38,74.5,1138.95,846.27,48.72,52.36,79.51,NA,0,64.79,14.72,0,0,0,31.54,25.71,9.74,3.16,73.71,0,0,0,31.54,23.84,9.74,3.16,60.66,0,0,1.88,13.06,30.56,0.62,11.15,8.25,1.54,11.22,28.26,93.72,NA,30.56,0.62,8.25,11.22,22.43,73.07,11.15,1.54,5.83,20.65,"CS_IFN2_PsylQpyr__Output_Plot_26_627.xlsx"
