"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Mean_crown_d","Mean_crown_d_sp1","Mean_crown_d_sp2","Do_crown","Do_crown_sp1","Do_crown_sp2","Canopy_cover","Canopy_cover_sp1","Canopy_cover_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","Bole_V","Bark_V","V_harvested","Dead_V","V_sp1","Bole_V_sp1","Bark_V_sp1","V_sp2","Bole_V_sp2","Bark_V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WB2_t","WTBL","WR","WT","Dead_WT","WSW_sp1","WB_2_T_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"366","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","32_1595",21,26,107,20,0.63,0.37,1273.24,827.61,445.63,NA,0,39.43,24.79,14.64,518.31,518.31,439.19,148.31,148.31,285.42,309.66,299.5,328.53,NA,NA,25.69,25.69,23.65,13.74,13.74,19.06,19.65,19.24,20.42,19.86,19.53,20.45,24.59,24.44,21.79,475.31,469.94,374.33,8.23,8.23,7.94,6.17,6.17,7.37,7.35,7.23,7.55,8.08,8.07,7.73,0,0,0,0,0,0,0,0,0,37.38,32.86,879.72,497.99,316.47,1116.23,1201.71,34.69,37.28,136.23,102.72,33.51,NA,0,86.75,56.99,29.77,49.48,45.74,3.74,0,0,0,0,53.99,0,20.37,122.39,0,0,33.68,77.94,0,0,0,0,20.31,0,20.37,44.45,64.55,0,8.39,3.75,28.12,40,144.82,NA,42.82,3.75,10.65,15.77,72.99,21.73,0,8.39,17.47,24.23,71.83,"CS_IFN2_PsylPpin__Output_Plot_32_1595.xlsx"
"367","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","32_1658",21,26,87,0,NA,NA,873.58,NA,NA,NA,NA,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,12.39,NA,NA,17.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39,NA,NA,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_32_1658.xlsx"
"368","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","32_1658",21,26,87,0,0.71,0.29,873.58,732.11,141.47,NA,0,10.53,7.7,2.83,406.49,198.56,406.49,70.14,70.14,144.2,120.59,105.21,200.2,NA,NA,22.75,15.9,22.75,9.45,9.45,13.55,12.1,11.39,15.74,12.39,11.57,15.97,17.17,15.27,16.55,236,183.43,221.29,10,7,10,4,4,6.5,5.39,4.93,7.75,7.95,6.66,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.57,46.3,283.17,151.06,65.82,1122.46,1196.46,42.56,45.73,30.61,22.07,8.54,NA,NA,19.97,12.57,7.4,10.64,9.5,1.13,0,0,0,0,1.15,0,6.73,25.4,0,0,0,15.87,0,0,0,0,1.15,0,6.73,9.54,14.63,0,1.31,0.65,5.86,7.92,30.37,NA,10.11,0.65,2.8,3.24,16.8,4.52,0,1.31,3.06,4.69,13.57,"CS_IFN2_PsylPpin__Output_Plot_32_1658.xlsx"
"369","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","32_1658",21,26,92,5,0.72,0.28,873.58,732.11,141.47,NA,0,14.7,10.73,3.98,556.71,272.91,556.71,98.49,98.49,204.39,168.32,146.54,281,NA,NA,26.62,18.64,26.62,11.2,11.2,16.13,14.3,13.45,18.67,14.64,13.66,18.92,20.21,17.92,19.61,326.84,252.54,309.93,9.18,8.36,9.18,5.92,5.92,7.75,6.94,6.71,8.16,8.48,8.16,8.3,0,0,0,0,0,0,0,0,0,48.57,41.94,370.06,212.14,87.9,1122.46,1196.46,39.91,42.89,51.19,36.85,14.34,NA,0,36.28,23.22,13.05,14.91,13.63,1.28,0,0,0,0,4.3,0,7.83,45.28,0,0,0,31.81,0,0,0,0,4.3,0,7.83,13.47,23.61,0,2.02,1.09,8.34,11.72,46.78,NA,17.13,1.09,4.12,5.14,27.48,6.48,0,2.02,4.23,6.58,19.31,"CS_IFN2_PsylPpin__Output_Plot_32_1658.xlsx"
"370","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","32_1658",21,26,97,10,0.73,0.27,873.58,732.11,141.47,NA,0,19.49,14.23,5.26,711.97,356.29,711.97,131.88,131.88,274.87,223.09,194.32,371.94,NA,NA,30.11,21.3,30.11,12.96,12.96,18.71,16.48,15.51,21.51,16.85,15.73,21.76,23.1,20.49,22.54,426.39,330.29,408.5,9.57,8.72,9.57,6.46,6.46,8.23,7.43,7.2,8.62,8.87,8.54,8.76,0,0,0,0,0,0,0,0,0,45.08,38.4,463.93,283.27,111.65,1122.46,1196.46,38.14,40.99,71.11,51.82,19.29,NA,0,50.71,32.82,17.89,20.4,19,1.41,0,0,0,0,15.85,0,6.94,63.01,0,0,6.62,44.46,0,0,0,0,9.23,0,6.94,18.55,33.05,0,2.83,1.69,11.12,16.33,65.01,NA,24.02,1.69,5.71,7.62,39.04,9.03,0,2.83,5.41,8.71,25.98,"CS_IFN2_PsylPpin__Output_Plot_32_1658.xlsx"
"371","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","32_1658",21,26,102,15,0.74,0.26,873.58,732.11,141.47,NA,0,24.65,18.03,6.62,865.36,444.15,865.36,168.92,168.92,351.47,282.17,246.28,467.88,NA,NA,33.19,23.78,33.19,14.67,14.67,21.15,18.55,17.47,24.15,18.95,17.71,24.41,25.76,22.9,25.26,529.62,412.46,511.61,9.84,8.99,9.84,6.91,6.91,8.6,7.82,7.6,8.96,9.16,8.83,9.09,0,0,0,0,0,0,0,0,0,42.17,35.57,560.19,361.12,135.8,1122.46,1196.46,36.92,39.67,93.11,68.49,24.62,NA,0,66.9,43.71,23.2,26.21,24.79,1.43,0,0,0,2.3,31.98,0,5.64,84.01,0,0,16.82,60.01,0,0,0,2.3,15.15,0,5.64,24,43.59,0,3.74,2.44,14.18,21.56,85.51,NA,31.82,2.44,7.51,10.6,52.36,11.78,0,3.74,6.67,10.96,33.15,"CS_IFN2_PsylPpin__Output_Plot_32_1658.xlsx"
"372","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","32_1658",21,26,107,20,0.75,0.25,873.58,732.11,141.47,NA,0,29.95,21.98,7.98,1009.43,532.44,1009.43,208.06,208.06,430.13,342.87,300.16,563.85,NA,NA,35.85,26.04,35.85,16.28,16.28,23.4,20.48,19.31,26.55,20.89,19.55,26.79,28.15,25.1,27.71,631.46,495.26,613.95,10.03,9.2,10.03,7.29,7.29,8.88,8.14,7.94,9.21,9.38,9.06,9.33,0,0,0,0,0,0,0,0,0,39.76,33.34,655,442.28,159.23,1122.46,1196.46,36.06,38.74,116.1,86.01,30.09,NA,0,84.09,55.35,28.73,32.01,30.66,1.35,0,0,0,2.67,39.31,0,4.31,105.6,0,0,22.14,76.05,0,0,0,2.67,17.17,0,4.31,29.55,54.72,0,4.71,3.32,17.38,27.17,107.29,NA,40.16,3.32,9.43,13.96,66.87,14.57,0,4.71,7.94,13.2,40.42,"CS_IFN2_PsylPpin__Output_Plot_32_1658.xlsx"
"373","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","32_43",26,21,87,0,NA,NA,855.9,NA,NA,NA,NA,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.86,NA,NA,15.36,NA,NA,20.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47,NA,NA,10.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_32_43.xlsx"
"374","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","32_43",26,21,87,0,0.59,0.41,855.9,473.93,381.97,NA,0,15.85,9.49,6.37,485,485,254.47,65.04,65.04,91.61,185.2,200.14,166.65,NA,NA,24.85,24.85,18,9.1,9.1,10.8,14.86,15.32,14.29,15.36,15.96,14.57,21.26,21.26,17.75,358.5,358.5,247.61,11,11,9,5,6.5,5,7.47,8.48,6.21,10.16,10.16,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.24,47.82,391.47,183.05,153.16,1035.48,1252.71,33.63,36.14,60.82,44.37,16.44,NA,NA,41.33,27.03,14.3,19.48,17.34,2.14,0,0,0,0,11.05,0,13.09,53.83,0,0,11.05,37.09,0,0,0,0,0,0,13.09,16.75,26.61,0,3.35,1.23,12.55,15.93,59.67,NA,18.37,1.23,3.89,5.39,28.88,8.24,0,3.35,8.66,10.54,30.79,"CS_IFN2_PsylPpin__Output_Plot_32_43.xlsx"
"375","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","32_43",26,21,92,5,0.59,0.41,855.9,473.93,381.97,NA,0,21.14,12.29,8.85,612.62,612.62,351.43,86.56,86.56,128.72,247.04,259.4,231.71,NA,NA,27.93,27.93,21.15,10.5,10.5,12.8,17.2,17.47,16.86,17.74,18.17,17.18,24.06,24.06,20.89,458.9,458.9,342.91,11.74,11.74,10.15,6.19,6.19,8.08,8.96,8.81,9.16,10.87,10.87,10.1,0,0,0,0,0,0,0,0,0,52.11,45.17,493.31,240.99,202.41,1035.48,1252.71,31.45,33.79,94.31,71.42,22.89,NA,0,55.78,36.87,18.91,38.53,34.56,3.98,0,0,0,0,34.25,0,21.46,85.69,0,0,25.52,50.85,0,0,0,0,8.73,0,21.46,34.83,41.36,0,3.75,1.84,13.23,22.38,82.56,NA,24.94,1.84,5.24,7.73,39.75,16.42,0,3.75,7.98,14.65,42.8,"CS_IFN2_PsylPpin__Output_Plot_32_43.xlsx"
"376","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","32_43",26,21,97,10,0.59,0.41,855.9,473.93,381.97,NA,0,26.94,15.22,11.73,739.04,739.04,460.55,110.19,110.19,173.78,314.8,321.04,307.06,NA,NA,30.68,30.68,24.22,11.84,11.84,14.88,19.45,19.47,19.43,20.02,20.22,19.77,26.72,26.61,23.93,564.87,560.93,449.71,12.19,12.19,10.89,6.88,6.88,8.9,9.67,9.45,9.94,11.43,11.41,10.85,0,0,0,0,0,0,0,0,0,49.69,42.77,599.23,302.11,256.85,1035.48,1252.71,29.91,32.14,126.86,97.91,28.95,NA,0,72.63,48.41,24.22,54.23,49.5,4.73,0,0,0,2.3,62.01,0,21.83,116.9,0,2.3,36.69,67.04,0,0,0,0,25.32,0,21.83,49.86,55.93,0,5.14,2.56,16.64,29.8,110.06,NA,32.41,2.56,6.71,10.39,52.06,23.52,0,5.14,9.93,19.41,58,"CS_IFN2_PsylPpin__Output_Plot_32_43.xlsx"
"377","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","32_43",26,21,102,15,0.59,0.41,855.9,473.93,381.97,NA,0,32.83,18.11,14.73,857.72,857.72,571.04,134.86,134.86,223.01,383.63,382.12,385.51,NA,NA,33.05,33.05,26.96,13.1,13.1,16.85,21.51,21.28,21.8,22.1,22.06,22.15,29.21,28.87,26.65,673.81,659.71,558.01,12.48,12.48,11.46,7.53,7.53,9.56,10.23,9.98,10.55,11.87,11.81,11.42,0,0,0,0,0,0,0,0,0,47.57,40.65,702.28,363.39,311.36,1035.48,1252.71,28.79,30.94,160.74,125.96,34.78,NA,0,89.77,60.23,29.53,70.97,65.73,5.25,0,0,0,9.8,81.76,25.25,21.13,149.09,0,9.8,47.45,83.41,0,0,0,0,34.31,25.25,21.13,65.68,71.27,0,6.66,3.34,20.14,37.59,139,NA,40.04,3.34,8.2,13.22,64.8,31.23,0,6.66,11.94,24.37,74.2,"CS_IFN2_PsylPpin__Output_Plot_32_43.xlsx"
"378","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","32_43",26,21,107,20,0.58,0.42,855.9,473.93,381.97,NA,0,38.59,20.9,17.69,967.27,967.27,677.53,160.05,160.05,274.07,450.84,440.92,463.16,NA,NA,35.09,35.09,29.37,14.28,14.28,18.68,23.35,22.89,23.92,23.96,23.69,24.28,31.39,30.85,29.04,777.04,752.68,662.52,12.69,12.69,11.89,8.01,8.01,10.08,10.67,10.39,11.03,12.21,12.11,11.85,0,0,0,0,0,0,0,0,0,45.71,38.89,799.42,422.95,363.65,1035.48,1252.71,28,30.09,194.33,154.14,40.18,NA,0,106.52,71.87,34.66,87.8,82.28,5.53,0,0,0,13.22,110.75,40.19,18.75,180.8,0,13.22,58.3,99.1,0,0,0,0,52.45,40.19,18.75,81.7,86.64,0,8.24,4.17,23.59,45.39,168.02,NA,47.55,4.17,9.67,16.11,77.49,39.09,0,8.24,13.92,29.28,90.53,"CS_IFN2_PsylPpin__Output_Plot_32_43.xlsx"
"379","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","32_985",21,26,87,0,NA,NA,1142.24,NA,NA,NA,NA,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.56,NA,NA,19.89,NA,NA,42.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.64,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_32_985.xlsx"
"380","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","32_985",21,26,87,0,0.57,0.43,1142.24,997.37,144.87,NA,0,35.5,17.97,17.52,2038.82,490.87,2038.82,59.45,59.45,665.08,310.77,180.21,1209.65,NA,NA,50.95,25,50.95,8.7,8.7,29.1,17.56,14.48,38.75,19.89,15.15,39.25,42.16,22.71,42.16,1408.95,406.64,1408.95,18.5,13.5,18.5,5.5,5.5,12,9.64,8.88,14.83,15.1,12.66,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.88,35.82,791.48,345.83,310.87,1045.21,1247.31,19.59,21.05,196.88,165.91,30.97,NA,NA,88.12,57.77,30.35,108.76,108.14,0.62,2.43,2.43,2.1,70.41,57.48,19.68,3.34,182.83,0,0,24.3,79.81,2.43,2.43,2.1,70.41,33.18,19.68,3.34,103.01,88.58,1.37,9.12,2.24,18.37,38.92,158.59,NA,37.2,2.24,7.27,9.91,56.62,51.38,1.37,9.12,11.1,29.01,101.97,"CS_IFN2_PsylPpin__Output_Plot_32_985.xlsx"
"381","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","32_985",21,26,92,5,0.59,0.41,1142.24,997.37,144.87,NA,0,41.19,21.24,19.95,2241.22,568.49,2241.22,71.35,71.35,784.59,360.6,212.97,1377.06,NA,NA,53.42,26.9,53.42,9.53,9.53,31.61,19.02,15.76,41.42,21.43,16.47,41.87,44.82,24.54,44.82,1590.26,474.54,1590.26,15.9,12.72,15.9,6.63,6.63,13.92,9.89,9.15,14.96,15.3,11.98,15.3,0,0,0,0,0,0,0,0,0,51.99,34.13,891.81,412.59,346.92,1045.21,1247.31,19.34,20.78,225.75,191.44,34.3,NA,0,101.69,66.9,34.78,124.06,124.54,-0.48,5.12,5.12,4.43,84.99,64.83,14.87,3.13,210.69,0,0,35.29,92.87,5.12,5.12,4.43,84.99,29.54,14.87,3.13,117.82,103.16,2.47,10.61,2.9,21.23,45.52,185.88,NA,43.99,2.9,8.82,12.5,68.2,59.17,2.47,10.61,12.41,33.02,117.68,"CS_IFN2_PsylPpin__Output_Plot_32_985.xlsx"
"382","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","32_985",21,26,97,10,0.6,0.4,1142.24,997.37,144.87,NA,0,46.6,24.48,22.13,2417.19,642.72,2417.19,83.56,83.56,901.29,408.01,245.44,1527.3,NA,NA,55.48,28.61,55.48,10.31,10.31,33.88,20.33,16.94,43.67,22.79,17.68,44.1,47.06,26.19,47.06,1751.22,540.27,1751.22,16.02,13.09,16.02,7.06,7.06,14.16,10.33,9.63,15.14,15.45,12.38,15.45,0,0,0,0,0,0,0,0,0,50.8,32.84,984.73,479.36,378.71,1045.21,1247.31,19.15,20.58,259.79,220.12,39.68,NA,0,121.76,80.56,41.19,138.04,139.56,-1.52,5.52,5.52,10.93,101.83,78.13,11.02,2.89,242.47,0,0,51.25,111.59,5.52,5.52,10.93,101.83,26.88,11.02,2.89,130.88,118.81,3.78,12.09,3.61,24.12,51.83,214.24,NA,52.5,3.61,10.38,15.21,81.7,66.31,3.78,12.09,13.74,36.62,132.54,"CS_IFN2_PsylPpin__Output_Plot_32_985.xlsx"
"383","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","32_985",21,26,102,15,0.62,0.38,1142.24,997.37,144.87,NA,0,51.73,27.65,24.08,2569.99,713.02,2569.99,95.88,95.88,1010.17,452.86,277.22,1662.05,NA,NA,57.2,30.13,57.2,11.05,11.05,35.86,21.53,18.03,45.61,24.01,18.79,46,48.96,27.67,48.96,1894.11,603.25,1894.11,16.11,13.4,16.11,7.51,7.51,14.36,10.73,10.07,15.28,15.58,12.72,15.58,0,0,0,0,0,0,0,0,0,49.84,31.81,1070.68,545.22,406.81,1045.21,1247.31,19,20.41,292.6,247.54,45.06,NA,0,142.03,94.43,47.6,150.58,153.12,-2.54,18.4,18.4,21.95,118.54,87.65,10.66,2.59,274.29,0,4.45,64.34,131.08,18.4,18.4,21.95,114.09,23.3,10.66,2.59,143.21,133.84,5.2,13.46,4.35,26.87,57.85,241.57,NA,61.09,4.35,11.95,17.99,95.38,72.75,5.2,13.46,14.92,39.85,146.19,"CS_IFN2_PsylPpin__Output_Plot_32_985.xlsx"
"384","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","32_985",21,26,107,20,0.63,0.37,1142.24,997.37,144.87,NA,0,56.56,30.73,25.83,2703.96,779.01,2703.96,108.22,108.22,1110.91,495.15,308.09,1783.06,NA,NA,58.68,31.49,58.68,11.74,11.74,37.61,22.61,19.03,47.27,25.11,19.81,47.65,50.59,29.02,50.59,2021.4,663.2,2021.4,16.19,13.68,16.19,7.9,7.9,14.53,11.08,10.45,15.39,15.68,13.01,15.68,0,0,0,0,0,0,0,0,0,49,30.98,1150.22,609.57,431.75,1045.21,1247.31,18.88,20.28,324.01,273.63,50.38,NA,0,162.17,108.27,53.91,161.84,165.36,-3.53,24.51,24.51,30.82,133.37,100.13,6.98,2.24,304.17,0,6.95,78.42,150.57,24.51,24.51,30.82,126.42,21.71,6.98,2.24,153.61,148.19,6.68,14.71,5.12,29.49,63.57,267.75,NA,69.62,5.12,13.49,20.82,109.05,78.57,6.68,14.71,15.99,42.75,158.71,"CS_IFN2_PsylPpin__Output_Plot_32_985.xlsx"
"385","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","32_994",21,26,87,0,NA,NA,522.17,NA,NA,NA,NA,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA,NA,29.05,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.34,NA,NA,14.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_32_994.xlsx"
"386","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","32_994",21,26,87,0,0.62,0.38,522.17,364.29,157.88,NA,0,34.6,18.92,15.68,2362.89,1110.36,2362.89,232.35,232.35,411.87,662.6,519.33,993.17,NA,NA,54.85,37.6,54.85,17.2,17.2,22.9,28.1,25.32,34.5,29.05,25.71,35.56,40.06,30.67,39.58,1289.53,748.04,1262.49,16,16,16,6,12.5,6,14.34,14.54,13.89,14.87,15,14.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.05,37.12,664.3,386.63,286.74,1047.2,1246.2,29.43,31.63,219.35,177.64,41.7,NA,NA,126.55,86.12,40.43,92.8,91.52,1.27,2.72,2.72,4.43,64.17,110.62,27.89,4.69,206.86,0,13.7,75.83,119.24,2.72,2.72,4.43,50.46,34.79,27.89,4.69,87.62,94.95,1.62,8.44,3.94,19.75,41.03,169.73,NA,51.46,3.94,8.88,15.07,79.36,43.49,1.62,8.44,10.86,25.95,90.37,"CS_IFN2_PsylPpin__Output_Plot_32_994.xlsx"
"387","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","32_994",21,26,92,5,0.62,0.38,522.17,364.29,157.88,NA,0,38.18,20.93,17.25,2500.86,1208.98,2500.86,261.17,261.17,475.9,731.15,574.58,1092.42,NA,NA,56.43,39.23,56.43,18.24,18.24,24.62,29.56,26.65,36.28,30.51,27.05,37.29,41.86,32.16,41.42,1404.47,822,1378.33,16.01,14.75,16.01,10.66,10.66,12.69,13.16,12.67,14.29,14.97,13.7,14.93,0,0,0,0,0,0,0,0,0,44.51,35.76,718.91,430.2,310.82,1047.2,1246.2,29.23,31.41,228.97,188.93,40.05,NA,0,123.42,84.07,39.34,105.56,104.85,0.7,5.81,5.81,8.94,86.39,106.51,30.21,4.49,216.36,0,25.25,74.5,116.35,5.81,5.81,8.94,61.14,32.02,30.21,4.49,100.01,102.82,1.91,8.88,4.61,20.89,45.89,185.01,NA,53,4.61,9.99,17.34,84.94,49.82,1.91,8.88,10.9,28.55,100.07,"CS_IFN2_PsylPpin__Output_Plot_32_994.xlsx"
"388","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","32_994",21,26,97,10,0.63,0.37,522.17,364.29,157.88,NA,0,41.57,22.86,18.71,2627.45,1301.55,2627.45,289.46,289.46,534.55,796.12,627.58,1185.02,NA,NA,57.84,40.71,57.84,19.2,19.2,26.09,30.89,27.87,37.87,31.84,28.27,38.84,43.46,33.51,43.04,1510.63,892.21,1485.03,16.05,14.83,16.05,11.01,11.01,12.89,13.35,12.89,14.41,15.05,13.85,15.02,0,0,0,0,0,0,0,0,0,43.21,34.64,769.74,472.23,332.99,1047.2,1246.2,29.07,31.24,250.91,207.57,43.34,NA,0,136.38,93.21,43.17,114.53,114.36,0.17,8.62,8.62,13.26,104.55,109.64,26.76,4.29,236.92,0,38.23,76.5,128.4,8.62,8.62,13.26,66.32,33.14,26.76,4.29,108.53,113.06,2.43,9.84,5.29,22.89,50.57,204.07,NA,58.72,5.29,11.06,19.6,94.66,54.34,2.43,9.84,11.83,30.97,109.41,"CS_IFN2_PsylPpin__Output_Plot_32_994.xlsx"
"389","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","32_994",21,26,102,15,0.63,0.37,522.17,364.29,157.88,NA,0,44.78,24.71,20.07,2740.63,1388.47,2740.63,317.1,317.1,591.24,857.49,678.29,1270.95,NA,NA,59.07,42.05,59.07,20.09,20.09,27.44,32.1,28.99,39.29,33.04,29.39,40.23,44.87,34.75,44.48,1608.18,958.82,1582.96,16.07,14.89,16.07,11.31,11.31,13.05,13.52,13.09,14.5,15.12,13.98,15.08,0,0,0,0,0,0,0,0,0,42.1,33.69,817,512.63,353.32,1047.2,1246.2,28.95,31.11,271.7,225.24,46.46,NA,0,148.89,102.06,46.83,122.81,123.18,-0.37,13.69,13.69,13.84,122,107.93,16.9,3.91,257.01,0,43.21,74.73,140.55,13.69,13.69,13.84,78.79,33.2,16.9,3.91,116.46,122.78,3.03,10.76,5.96,24.8,55.04,222.38,NA,64.25,5.96,12.09,21.83,104.14,58.53,3.03,10.76,12.71,33.21,118.24,"CS_IFN2_PsylPpin__Output_Plot_32_994.xlsx"
